Name,Team,Conference,Position,Class,IP,BF,ERA,FIP+,K%-BB%,K%,BB%,HR%
Blake Althuisius,Westminster (MO),SLIAC,P,Jr.,27.2,141.0,4.46,132.0,3.71,16.5,12.8,0.63
Derek Archer,Westminster (MO),SLIAC,P,Sr.,62.7,290.0,4.61,128.0,7.32,16.1,8.8,1.99
Richard Decola,Westminster (MO),SLIAC,P,So.,20.0,95.0,3.97,148.0,8.46,18.6,10.1,0.93
Salvador Moncada,Westminster (MO),SLIAC,P,Sr.,21.2,98.0,4.16,141.0,8.12,18.8,10.7,1.27
Jack Page,Westminster (MO),SLIAC,P,So.,47.2,197.0,3.76,156.0,9.98,19.3,9.3,1.27
Jon Albers,Westminster (PA),PAC,P,Jr.,30.4,147.0,4.18,141.0,7.75,18.2,10.4,1.44
Tyson Djakovich,Westminster (PA),PAC,P,Jr.,41.1,181.0,3.69,159.0,8.19,16.7,8.5,0.62
Jonathan Mollo,Westminster (PA),PAC,P,Sr.,11.0,62.0,4.7,125.0,3.77,15.2,11.4,0.94
Josh Reed,Westminster (PA),PAC,P,Sr.,19.7,85.0,4.57,129.0,7.86,17.2,9.4,2.34
Tyler Staub,Westminster (PA),PAC,P,Sr.,26.0,148.0,4.72,125.0,5.15,17.4,12.2,1.02
Rylen Blair,Whitworth,NWC,P,So.,20.0,95.0,4.6,128.0,6.3,16.2,9.9,1.71
Dylan Huntsman,Whitworth,NWC,P,Jr.,46.6,208.0,4.47,132.0,7.04,15.8,8.8,1.88
Seth Mahler,Whitworth,NWC,P,Jr.,22.9,103.0,5.4,109.0,8.7,17.3,8.6,3.81
Lucas Stutesman,Whitworth,NWC,P,Sr.,28.0,135.0,5.66,104.0,7.49,16.8,9.3,3.62
AJ Woodward,Whitworth,NWC,P,Sr.,81.2,363.0,4.44,132.0,7.62,14.8,7.2,1.84
JP Donelan,Wilmington (OH),OAC,P,Jr.,32.1,165.0,4.89,120.0,6.25,15.5,9.2,1.99
Logan Frigyes,Wilmington (OH),OAC,P,So.,12.0,68.0,4.77,123.0,6.44,16.3,9.9,1.51
Max Gildea,Wilmington (OH),OAC,P,Jr.,35.3,168.0,4.36,135.0,8.17,16.5,8.3,1.55
Trent Mendenhall,Wilmington (OH),OAC,P,Sr.,42.0,207.0,3.82,154.0,8.21,16.8,8.6,0.89
Brad Miller,Wilmington (OH),OAC,P,Sr.,23.0,109.0,4.44,132.0,6.45,17.3,10.9,1.2
Nathan Powers,Wilmington (OH),OAC,P,Jr.,19.4,119.0,5.23,112.0,5.56,16.7,11.1,1.85
Dylan Kelly,Mt. St. Mary (NY),Skyline,P,Jr.,12.2,64.0,4.36,135.0,6.06,17.1,11.0,1.06
Joseph Moratori,Mt. St. Mary (NY),Skyline,P,Jr.,19.1,88.0,4.02,146.0,8.23,19.1,10.9,0.96
Peter Pappalardo,Mt. St. Mary (NY),Skyline,P,Sr.,27.5,138.0,4.88,120.0,5.48,15.4,9.9,1.96
Michael Pisseri,Mt. St. Mary (NY),Skyline,P,Jr.,26.3,150.0,5.4,109.0,2.37,13.9,11.5,1.62
Mason Campbell,Franklin,HCAC,P,Jr.,18.1,93.0,4.52,130.0,5.98,15.7,9.7,1.35
Jordan DeAtley,Franklin,HCAC,P,Jr.,16.3,92.0,5.14,114.0,4.3,13.8,9.5,1.55
Luke Harmon,Franklin,HCAC,P,Jr.,53.4,266.0,4.44,132.0,9.12,17.4,8.3,1.65
Cameron Manuel,Franklin,HCAC,P,So.,49.2,233.0,4.26,138.0,3.91,15.4,11.5,0.7
Brayden Marrow,Franklin,HCAC,P,Jr.,24.0,125.0,5.0,118.0,2.3,14.0,11.7,1.37
Konner Burrell,Oglethorpe,SAA,P,So.,31.2,136.0,4.55,129.0,8.0,17.6,9.6,2.09
Tate Henderson,Oglethorpe,SAA,P,Sr.,28.2,138.0,4.66,126.0,5.9,15.1,9.2,1.78
Will Lumpkin,Oglethorpe,SAA,P,So.,32.1,157.0,5.04,117.0,6.31,16.2,9.9,2.25
Hayden Partian,Oglethorpe,SAA,P,So.,22.0,114.0,4.25,138.0,6.84,17.8,10.9,0.97
Dylan Quintilio,Oglethorpe,SAA,P,Sr.,41.0,198.0,4.08,144.0,8.41,17.5,9.1,1.43
JB Sain,Oglethorpe,SAA,P,So.,39.0,190.0,4.57,129.0,7.11,15.8,8.7,1.8
Parker Spring,Oglethorpe,SAA,P,Sr.,27.2,134.0,4.32,136.0,4.62,16.0,11.4,0.9
Nader Gulamhusein,Howard Payne,ASC,P,So.,18.1,90.0,4.59,128.0,5.94,16.8,10.8,1.39
Kaleb Kuligowski,Howard Payne,ASC,P,Sr.,13.1,70.0,4.39,134.0,5.44,17.8,12.4,0.89
Trevor Rangel,Howard Payne,ASC,P,Sr.,18.0,90.0,4.56,129.0,8.59,17.7,9.1,1.85
Luke Watkins,Howard Payne,ASC,P,Jr.,30.0,131.0,4.2,140.0,7.86,18.2,10.4,1.52
Brant Wilson,Howard Payne,ASC,P,Jr.,11.1,71.0,5.43,108.0,5.84,15.8,10.0,1.94
Governor Aufranc,Pacific (OR),NWC,P,Sr.,55.2,249.0,3.91,150.0,9.68,18.7,9.0,1.49
Isaiah Hirsh,Pacific (OR),NWC,P,Jr.,23.0,104.0,4.24,139.0,7.79,19.3,11.5,1.29
Trent Nagamine,Pacific (OR),NWC,P,Jr.,19.2,102.0,4.2,140.0,6.1,16.1,10.0,0.9
Matthew Palmateer,Pacific (OR),NWC,P,Sr.,17.2,85.0,4.89,120.0,8.48,17.9,9.4,2.44
Nicholas Saelens,Pacific (OR),NWC,P,So.,77.2,335.0,3.97,148.0,9.19,17.5,8.3,1.5
Stephen Coffey,Thomas (ME),North Atlantic,P,Sr.,23.6,115.0,4.99,118.0,1.72,12.5,10.7,1.49
Jordan Craft,Thomas (ME),North Atlantic,P,Jr.,13.1,70.0,4.93,119.0,5.14,17.0,11.9,1.49
Gage Eggleston,Thomas (ME),North Atlantic,P,Jr.,15.3,77.0,4.07,144.0,5.42,15.0,9.6,0.75
Ian Libby,Thomas (ME),North Atlantic,P,Jr.,10.2,64.0,5.51,107.0,6.28,17.1,10.8,2.0
Ankit Shah,Thomas (ME),North Atlantic,P,Sr.,24.4,114.0,4.25,138.0,3.61,15.3,11.7,0.67
Brody Walsh,Thomas (ME),North Atlantic,P,Jr.,14.2,73.0,4.83,122.0,7.07,17.6,10.6,1.92
Jack Angelo,Albertus Magnus,Great Northeast,P,Jr.,27.2,128.0,5.25,112.0,5.54,13.3,7.8,3.02
Alexander Heidel,Albertus Magnus,Great Northeast,P,So.,23.1,132.0,5.26,112.0,5.9,16.0,10.1,2.12
Aaron McIntyre,Albertus Magnus,Great Northeast,P,Jr.,24.4,112.0,4.29,137.0,8.95,19.2,10.2,1.81
Albert Molina,Albertus Magnus,Great Northeast,P,Jr.,40.3,205.0,4.86,121.0,1.66,12.0,10.4,1.18
Nathan Rivera,Albertus Magnus,Great Northeast,P,So.,24.0,120.0,4.77,123.0,5.9,18.3,12.4,1.57
David Alessi,Hilbert,AMCC,P,Sr.,17.0,82.0,4.55,129.0,4.95,14.1,9.2,1.32
Ryan Hilton,Hilbert,AMCC,P,Jr.,19.3,92.0,4.04,146.0,7.63,16.4,8.8,1.06
Jacob Kim-Kubiak,Hilbert,AMCC,P,Jr.,12.1,56.0,3.98,148.0,7.96,17.4,9.4,1.11
Alex Rumfola,Hilbert,AMCC,P,Jr.,15.1,73.0,4.27,138.0,5.86,16.2,10.4,1.02
Skylar Albright,Hood,MAC Commonwealth,P,Jr.,45.6,214.0,4.14,142.0,5.15,14.9,9.7,0.94
Conner Decker,Hood,MAC Commonwealth,P,So.,12.1,71.0,5.14,114.0,4.17,15.6,11.4,1.49
Aaron Heller,Hood,MAC Commonwealth,P,So.,35.5,160.0,4.59,128.0,5.61,14.4,8.8,2.02
Tyler Knill,Hood,MAC Commonwealth,P,So.,20.0,98.0,4.54,130.0,5.11,15.3,10.2,1.35
Mason Potter,Hood,MAC Commonwealth,P,So.,17.1,92.0,4.69,125.0,6.28,16.9,10.6,1.38
Tim Rio,Hood,MAC Commonwealth,P,So.,20.0,106.0,4.58,128.0,5.33,16.1,10.7,1.32
Mason Salisbury,Hood,MAC Commonwealth,P,Sr.,17.1,105.0,4.73,124.0,6.45,16.8,10.3,1.23
Mason Sawyers,Hood,MAC Commonwealth,P,Jr.,27.6,141.0,5.04,117.0,0.51,13.2,12.7,0.99
Finn Scott-Daniels,Hood,MAC Commonwealth,P,Sr.,27.4,134.0,5.77,102.0,6.11,18.4,12.3,3.39
Luke Descheneaux,Lasell,Great Northeast,P,Sr.,37.8,183.0,4.27,138.0,5.86,14.4,8.6,1.29
Ty Lohsen,Lasell,Great Northeast,P,Jr.,25.4,111.0,3.76,156.0,9.15,18.3,9.1,0.84
Adam Marsh,Lasell,Great Northeast,P,Sr.,52.6,231.0,3.84,153.0,9.67,19.0,9.3,1.33
Chase Supan,Lasell,Great Northeast,P,So.,18.0,87.0,4.39,134.0,7.36,17.9,10.6,1.41
Ryan Brewer,LeTourneau,SCAC,P,Jr.,44.5,223.0,4.85,121.0,4.08,17.1,13.0,1.26
Cruz Cox,LeTourneau,SCAC,P,Sr.,14.2,72.0,4.67,126.0,6.95,18.1,11.1,1.77
Blake Goodridge,LeTourneau,SCAC,P,So.,39.1,199.0,4.72,125.0,7.04,16.9,9.9,2.01
Clayton Holt,LeTourneau,SCAC,P,Sr.,34.1,156.0,3.77,156.0,10.72,22.6,11.9,0.98
Frank Maestri,LeTourneau,SCAC,P,So.,15.1,97.0,5.91,99.0,4.63,16.4,11.7,2.03
Camden Miller,LeTourneau,SCAC,P,Jr.,17.6,97.0,4.47,132.0,7.47,17.7,10.2,1.27
Will Podsednik,LeTourneau,SCAC,P,Sr.,17.7,89.0,5.67,104.0,5.38,15.8,10.4,2.7
Braydon Durst,McMurry,SCAC,P,Jr.,34.9,168.0,4.38,134.0,7.42,16.3,8.9,1.83
Trey Gomez,McMurry,SCAC,P,Sr.,17.1,84.0,4.91,120.0,7.34,17.9,10.6,2.25
Cooper Marshall,McMurry,SCAC,P,Sr.,27.2,138.0,4.98,118.0,5.55,17.7,12.1,1.93
David Perez,McMurry,SCAC,P,Jr.,46.0,204.0,4.1,143.0,7.11,16.7,9.6,1.21
Hunter Poe,McMurry,SCAC,P,Sr.,57.0,248.0,4.54,130.0,6.86,16.6,9.7,2.16
Daniel Brayton,Mt. St. Joseph,HCAC,P,Sr.,30.1,153.0,4.17,141.0,6.1,17.4,11.3,0.6
Jackson Bucks,Mt. St. Joseph,HCAC,P,Jr.,51.1,234.0,4.17,141.0,7.79,17.6,9.8,1.11
Ian Busch,Mt. St. Joseph,HCAC,P,So.,13.0,61.0,4.22,139.0,7.29,17.6,10.3,1.16
Zach deSylva,Mt. St. Joseph,HCAC,P,So.,40.0,165.0,4.46,132.0,6.75,15.6,8.9,1.93
Matt Frye,Mt. St. Joseph,HCAC,P,Jr.,45.2,216.0,4.75,124.0,6.64,17.3,10.7,2.02
Sam Huston,Mt. St. Joseph,HCAC,P,Sr.,15.2,77.0,4.21,140.0,7.36,18.1,10.8,0.87
Josh Isaacs,Mt. St. Joseph,HCAC,P,Jr.,27.2,128.0,4.09,144.0,8.33,18.7,10.4,1.18
Jeff Kist,Mt. St. Joseph,HCAC,P,Jr.,16.2,79.0,4.53,130.0,6.76,17.9,11.2,1.42
Nolan Miller,Mt. St. Joseph,HCAC,P,Jr.,38.6,186.0,4.87,121.0,6.41,17.7,11.3,1.81
Carson Taulbee,Mt. St. Joseph,HCAC,P,Jr.,10.2,39.0,3.78,156.0,9.61,19.2,9.6,1.2
Jackson Anderson,Martin Luther,UMAC,P,Jr.,19.4,119.0,6.08,97.0,4.81,15.0,10.2,2.18
Aidan Berg,Martin Luther,UMAC,P,So.,58.1,282.0,3.96,148.0,8.9,18.4,9.5,1.04
Connor Heckendorf,Martin Luther,UMAC,P,Jr.,44.3,216.0,4.42,133.0,4.56,12.1,7.5,1.29
John Kamps,Martin Luther,UMAC,P,So.,17.1,97.0,4.83,122.0,3.15,14.5,11.4,1.02
Carlos Walta,Martin Luther,UMAC,P,Sr.,39.2,224.0,4.69,125.0,3.05,15.1,12.0,0.47
John Westendorf,Martin Luther,UMAC,P,Jr.,11.2,80.0,6.74,87.0,4.71,16.0,11.2,2.73
Garrett Guinn,Southwestern (TX),SAA,P,Sr.,24.7,126.0,4.73,124.0,3.53,14.4,10.9,1.3
Chase Kurtz,Southwestern (TX),SAA,P,So.,10.0,57.0,4.89,120.0,7.51,17.6,10.1,1.96
Chase McGarr,Southwestern (TX),SAA,P,So.,43.2,211.0,4.51,130.0,7.8,18.2,10.4,1.47
Walker Shaw,Southwestern (TX),SAA,P,So.,16.1,83.0,4.71,125.0,7.57,17.9,10.3,1.78
Ethan Collins,Wis. Lutheran,NACC,P,So.,52.4,249.0,4.04,146.0,7.56,19.5,12.0,0.72
Cody Fredrick,Wis. Lutheran,NACC,P,Jr.,16.0,87.0,4.73,124.0,5.46,15.9,10.5,1.38
Brett Gatch,Wis. Lutheran,NACC,P,So.,20.1,100.0,4.88,120.0,5.82,15.7,9.8,2.01
Malachi Kramer,Wis. Lutheran,NACC,P,So.,32.2,168.0,5.24,112.0,5.79,16.4,10.6,2.18
Colin Nigl,Wis. Lutheran,NACC,P,So.,14.1,69.0,4.5,131.0,7.67,18.4,10.7,1.5
Lucas Oswald,Wis. Lutheran,NACC,P,Sr.,11.1,44.0,3.9,151.0,8.11,18.0,9.9,1.05
Storm Portsche,Wis. Lutheran,NACC,P,Sr.,27.7,140.0,5.06,116.0,3.47,12.9,9.4,1.81
Joshua Tahaney,Wis. Lutheran,NACC,P,Sr.,12.0,59.0,4.86,121.0,6.61,16.1,9.5,2.21
Graham Adams,Eastern,MAC Commonwealth,P,Jr.,38.3,168.0,3.77,156.0,10.78,20.3,9.5,1.23
Brady Bollman,Eastern,MAC Commonwealth,P,So.,23.1,124.0,4.85,121.0,4.41,16.3,11.9,1.25
Owen DeLong,Eastern,MAC Commonwealth,P,Jr.,12.2,64.0,4.5,131.0,7.12,16.8,9.7,1.53
Brayden Goss,Eastern,MAC Commonwealth,P,So.,17.1,102.0,4.74,124.0,6.72,17.2,10.5,1.34
Ethan Gwara,Eastern,MAC Commonwealth,P,Jr.,20.0,91.0,4.01,147.0,7.23,17.8,10.6,0.94
Chris Humphreys,Eastern,MAC Commonwealth,P,So.,16.0,82.0,4.78,123.0,6.14,16.4,10.3,1.79
Peter Mellana,Eastern,MAC Commonwealth,P,So.,15.2,86.0,5.17,114.0,5.74,17.3,11.6,1.76
Brennan Moloughney,Eastern,MAC Commonwealth,P,Jr.,35.4,169.0,4.72,125.0,6.42,16.8,10.4,1.93
Kyan Bagshaw,Endicott,CNE,P,Sr.,22.4,102.0,4.48,131.0,10.28,23.2,12.9,1.84
Ben Gill,Endicott,CNE,P,So.,14.1,63.0,4.12,143.0,7.21,17.3,10.1,1.15
Jake Harmony,Endicott,CNE,P,Jr.,35.1,153.0,3.86,152.0,8.36,17.2,8.9,1.08
Max Jarvie,Endicott,CNE,P,So.,15.2,71.0,4.02,146.0,8.3,18.1,9.8,1.12
Evan Scully,Endicott,CNE,P,Sr.,52.4,211.0,3.1,190.0,14.83,21.0,6.2,0.91
Brady Stuart,Endicott,CNE,P,Sr.,38.0,166.0,3.57,165.0,11.96,22.2,10.3,0.94
Benjamin Deragon,SUNY Poly,Empire 8,P,Sr.,18.0,87.0,5.51,107.0,4.62,14.5,9.8,2.95
Trevor French,SUNY Poly,Empire 8,P,So.,15.0,87.0,5.07,116.0,6.03,17.1,11.1,1.75
Jonathan Galland,SUNY Poly,Empire 8,P,So.,21.1,101.0,4.4,134.0,6.14,16.6,10.5,1.34
Nathaniel MacAlpin,SUNY Poly,Empire 8,P,Jr.,16.1,83.0,4.69,125.0,6.27,15.4,9.1,1.84
Jack Montanye,SUNY Poly,Empire 8,P,Sr.,38.6,187.0,4.01,147.0,10.09,20.5,10.4,1.2
Boston Reyes,SUNY Poly,Empire 8,P,Jr.,13.3,77.0,5.53,106.0,5.57,16.1,10.5,2.41
Andrew Soule,SUNY Poly,Empire 8,P,Jr.,32.1,164.0,4.49,131.0,6.26,15.9,9.6,1.07
Matthew Bamford,Chatham,PAC,P,Sr.,44.1,231.0,4.13,142.0,6.29,19.2,12.9,0.46
Cooper Baxter,Chatham,PAC,P,Sr.,36.0,172.0,4.35,135.0,7.31,16.4,9.1,1.64
Cason Bennett,Chatham,PAC,P,Sr.,33.7,165.0,5.04,117.0,4.59,16.3,11.7,2.07
Gianni Cantini,Chatham,PAC,P,Jr.,38.1,184.0,4.03,146.0,8.82,20.3,11.5,1.21
Dominic Colarusso,Chatham,PAC,P,So.,13.0,68.0,4.17,141.0,6.75,16.6,9.8,0.9
Calvin Bernard,Pitt.-Greensburg,AMCC,P,Sr.,35.1,181.0,4.39,134.0,3.71,14.6,10.9,0.99
Conner Burkey,Pitt.-Greensburg,AMCC,P,Jr.,57.5,247.0,3.65,161.0,10.85,19.2,8.4,1.14
Nicholas Laubach,Pitt.-Greensburg,AMCC,P,Jr.,16.8,90.0,4.67,126.0,5.89,17.4,11.5,1.58
Tyler Litts,Pitt.-Greensburg,AMCC,P,Sr.,27.6,142.0,4.5,131.0,6.74,14.4,7.7,1.67
Matt Mazzara,Pitt.-Greensburg,AMCC,P,Sr.,32.8,166.0,4.93,119.0,4.48,14.8,10.3,1.79
Joshua Preston,Pitt.-Greensburg,AMCC,P,Jr.,10.2,53.0,4.5,131.0,5.77,17.0,11.3,1.12
Zachary Freas,Gwynedd Mercy,Atlantic East,P,Sr.,14.1,65.0,4.59,128.0,5.34,16.4,11.1,1.53
Dylan Ganey,Gwynedd Mercy,Atlantic East,P,So.,28.2,147.0,4.34,135.0,5.67,15.4,9.7,1.16
Chase Hamilton,Gwynedd Mercy,Atlantic East,P,So.,23.1,106.0,4.22,139.0,5.14,15.9,10.7,0.99
Michael Inglisa,Gwynedd Mercy,Atlantic East,P,Jr.,26.0,119.0,4.53,130.0,5.64,17.4,11.8,1.47
Ryan Kasper,Gwynedd Mercy,Atlantic East,P,Sr.,13.2,73.0,4.44,132.0,3.57,15.2,11.6,0.62
Ryan Schultz,Gwynedd Mercy,Atlantic East,P,Jr.,40.6,188.0,4.04,146.0,11.53,20.3,8.7,1.8
Brayden Scott,Gwynedd Mercy,Atlantic East,P,So.,47.0,236.0,4.02,146.0,5.99,14.8,8.8,0.7
Patrick Talley,Gwynedd Mercy,Atlantic East,P,Jr.,30.3,176.0,5.42,108.0,2.42,13.8,11.4,1.48
Anthony Aguilera,Centenary (NJ),Atlantic East,P,So.,10.2,53.0,4.66,126.0,6.79,17.3,10.5,1.6
Colin Ferschman,Centenary (NJ),Atlantic East,P,So.,26.2,120.0,4.26,138.0,6.24,16.4,10.2,1.26
Anthony Frasier,Centenary (NJ),Atlantic East,P,Sr.,14.7,71.0,5.59,105.0,5.45,14.8,9.3,3.22
Milan Raparelli,Centenary (NJ),Atlantic East,P,So.,17.0,91.0,4.87,121.0,5.99,15.6,9.6,1.77
Carter Sari,Centenary (NJ),Atlantic East,P,Sr.,21.7,108.0,5.05,116.0,6.35,15.9,9.6,2.4
Anthony Spungin,Centenary (NJ),Atlantic East,P,Jr.,15.7,84.0,4.34,135.0,4.29,15.5,11.2,0.71
Louie Vassalo,Centenary (NJ),Atlantic East,P,Sr.,31.2,146.0,4.15,142.0,7.22,14.8,7.6,1.21
Tyler Voltaire,Centenary (NJ),Atlantic East,P,Jr.,22.0,107.0,4.27,138.0,7.01,15.9,8.9,1.27
Adam Yarrison,Centenary (NJ),Atlantic East,P,Sr.,18.8,91.0,3.9,151.0,7.29,16.9,9.6,0.67
Ha'oa Bode,Misericordia,MAC Freedom,P,So.,11.1,50.0,4.27,138.0,6.85,17.4,10.5,1.21
Owen Daminger,Misericordia,MAC Freedom,P,Jr.,18.2,88.0,4.14,142.0,7.06,17.7,10.7,0.96
Bryan Henry,Misericordia,MAC Freedom,P,Jr.,39.1,168.0,3.74,157.0,9.16,16.9,7.8,1.13
Max Kneidinger,Misericordia,MAC Freedom,P,Jr.,32.1,160.0,4.43,133.0,6.73,16.2,9.5,1.38
Zack Lussier,Misericordia,MAC Freedom,P,Jr.,12.1,50.0,4.4,134.0,5.9,15.9,10.0,1.64
Aidan Paduck,Misericordia,MAC Freedom,P,Jr.,15.4,70.0,3.81,154.0,8.16,18.9,10.8,0.79
John Schmidt,Misericordia,MAC Freedom,P,Jr.,14.1,77.0,4.7,125.0,4.8,16.5,11.7,1.0
Maddax Brown,William Peace,USA South,P,So.,11.1,56.0,5.0,118.0,5.39,16.7,11.3,1.97
Derrick Collins,William Peace,USA South,P,Jr.,15.2,72.0,4.46,132.0,6.28,16.0,9.7,1.48
Ethan Hummel,William Peace,USA South,P,Jr.,13.8,71.0,4.55,129.0,6.91,18.6,11.7,1.03
Ethan Mieldezis,William Peace,USA South,P,Jr.,11.6,60.0,4.7,125.0,4.61,15.2,10.6,1.17
Alejandro Posluszny,William Peace,USA South,P,So.,14.1,77.0,4.56,129.0,5.34,15.6,10.2,1.1
Grady Swinson,William Peace,USA South,P,Jr.,18.0,92.0,5.11,115.0,4.91,15.9,11.0,1.93
Jimmy Wormack,William Peace,USA South,P,So.,10.2,51.0,4.57,129.0,7.01,17.4,10.3,1.61
Ty Baker,Rivier,Great Northeast,P,Sr.,18.2,78.0,3.61,163.0,9.36,18.6,9.2,0.67
Nate Bonacorsi,Rivier,Great Northeast,P,Sr.,41.3,197.0,3.77,156.0,9.19,17.5,8.3,1.12
Brendan Ferris,Rivier,Great Northeast,P,Sr.,16.7,88.0,4.45,132.0,4.63,15.4,10.7,0.75
Anthony Morro,Rivier,Great Northeast,P,Sr.,41.2,204.0,4.49,131.0,6.28,17.2,10.9,1.25
Jake O'Connor,Rivier,Great Northeast,P,Jr.,39.2,190.0,3.97,148.0,10.45,18.1,7.6,1.26
Damon Reyes,Rivier,Great Northeast,P,Jr.,14.2,76.0,4.4,134.0,6.19,17.7,11.6,1.01
Chris Volino,Rivier,Great Northeast,P,Jr.,26.1,144.0,5.01,117.0,3.87,14.9,11.0,1.45
Max Babich,MSOE,NACC,P,Sr.,22.2,117.0,4.6,128.0,5.72,17.5,11.8,1.16
Z. Brzezinsk,MSOE,NACC,P,So.,44.0,197.0,4.25,138.0,5.82,15.0,9.1,1.22
Morgan Davis,MSOE,NACC,P,So.,18.1,101.0,5.45,108.0,4.67,15.8,11.1,2.01
Jayden Hoffman,MSOE,NACC,P,Jr.,17.1,76.0,4.45,132.0,6.1,16.8,10.7,1.45
JJ Jackson,MSOE,NACC,P,So.,32.1,155.0,4.27,138.0,6.4,16.6,10.2,1.14
Kaleb Martin,MSOE,NACC,P,So.,12.2,57.0,4.44,132.0,6.38,16.3,9.9,1.57
Aagam Shah,MSOE,NACC,P,Sr.,17.6,83.0,4.67,126.0,7.42,16.0,8.5,1.91
Eric Williamson,MSOE,NACC,P,Jr.,16.1,73.0,4.2,140.0,6.38,17.2,10.8,1.02
Caleb Wilson,MSOE,NACC,P,Jr.,20.1,100.0,4.34,135.0,6.55,16.1,9.5,1.35
Layne Ayers,Piedmont,CCS,P,So.,20.0,99.0,4.56,129.0,6.84,16.7,9.8,1.68
Harris Bryson,Piedmont,CCS,P,Jr.,11.1,57.0,4.42,133.0,6.11,16.6,10.5,1.1
Andrew Misirly,Piedmont,CCS,P,So.,27.2,131.0,4.14,142.0,6.07,16.1,10.0,0.92
Averett Thompson,Piedmont,CCS,P,Jr.,19.0,84.0,4.0,147.0,7.27,17.2,9.9,0.97
Lucas Tritt,Piedmont,CCS,P,Sr.,14.0,65.0,4.05,145.0,6.85,17.0,10.1,0.92
Ari Lonstein,Stevenson,MAC Commonwealth,P,Sr.,18.6,98.0,5.0,118.0,4.85,19.2,14.4,1.61
Brandon Phillips,Stevenson,MAC Commonwealth,P,Sr.,18.0,84.0,4.74,124.0,6.44,14.6,8.2,2.29
Zane Stone,Stevenson,MAC Commonwealth,P,Jr.,39.1,179.0,4.04,146.0,7.08,16.7,9.7,1.0
Jake Treasure,Stevenson,MAC Commonwealth,P,Jr.,46.6,217.0,4.03,146.0,8.08,16.1,8.0,1.44
S. Turner,Stevenson,MAC Commonwealth,P,Sr.,27.2,134.0,4.11,143.0,7.28,16.6,9.3,1.08
Shane Buchbinder,Lewis & Clark,NWC,P,Jr.,16.4,80.0,4.68,126.0,5.39,16.7,11.3,1.4
Sam Burchi,Lewis & Clark,NWC,P,So.,11.0,61.0,4.38,134.0,7.7,18.9,11.2,1.16
Owen Eisen,Lewis & Clark,NWC,P,Jr.,62.9,291.0,4.7,125.0,7.41,17.1,9.7,2.18
Dillon Foster,Lewis & Clark,NWC,P,So.,30.2,143.0,4.84,121.0,7.55,16.3,8.7,2.34
Nathan Kerr,Lewis & Clark,NWC,P,Sr.,33.8,143.0,4.09,144.0,8.7,17.2,8.5,1.52
Bret Potter,Lewis & Clark,NWC,P,Jr.,11.1,54.0,4.36,135.0,8.34,18.5,10.1,1.61
Matt Stanislavsky,Lewis & Clark,NWC,P,So.,17.2,87.0,5.17,114.0,7.29,18.5,11.2,2.45
Joaquin Cardoso,JWU (Providence),Great Northeast,P,So.,16.2,79.0,4.48,131.0,7.6,16.8,9.2,1.8
Evan LaMothe,JWU (Providence),Great Northeast,P,Jr.,26.0,121.0,4.15,142.0,7.75,17.5,9.8,1.21
Brady Morin,JWU (Providence),Great Northeast,P,So.,26.0,131.0,4.41,133.0,5.57,15.9,10.3,1.22
Brett Nickerson,JWU (Providence),Great Northeast,P,Sr.,44.2,198.0,3.83,154.0,9.9,17.4,7.5,1.39
Colin Nockels,JWU (Providence),Great Northeast,P,Jr.,12.1,60.0,4.04,146.0,8.41,18.2,9.8,1.08
Max Randazzo,JWU (Providence),Great Northeast,P,Sr.,28.4,127.0,3.91,150.0,9.98,21.1,11.1,1.32
Elijah Wells,JWU (Providence),Great Northeast,P,So.,15.2,77.0,4.72,125.0,5.14,16.4,11.3,1.46
Jhasir Camano,Ozarks (AR),SCAC,P,Jr.,19.6,99.0,4.62,127.0,7.63,15.6,7.9,2.05
Darren Crane,Ozarks (AR),SCAC,P,Sr.,33.2,179.0,4.93,119.0,6.19,19.6,13.4,1.62
Evan Curry,Ozarks (AR),SCAC,P,So.,12.0,65.0,4.99,118.0,5.96,16.4,10.4,1.9
Jake Dempsey,Ozarks (AR),SCAC,P,Sr.,57.0,285.0,4.86,121.0,6.51,16.7,10.2,1.95
Jake Estrada,Ozarks (AR),SCAC,P,Sr.,56.6,253.0,3.98,148.0,10.17,20.1,9.9,1.43
Jeter Fulbright,Ozarks (AR),SCAC,P,Sr.,29.5,144.0,4.15,142.0,8.13,16.1,8.0,1.45
Joseph Hardin,Ozarks (AR),SCAC,P,Sr.,10.0,45.0,4.06,145.0,7.58,18.0,10.4,1.05
Gustavo Melgar,Ozarks (AR),SCAC,P,Jr.,14.1,88.0,5.13,115.0,4.76,15.2,10.4,1.38
Aiden Shea,Ozarks (AR),SCAC,P,So.,20.2,115.0,4.91,120.0,2.7,16.4,13.7,0.96
William Bastin,Spalding,SLIAC,P,Jr.,15.0,68.0,4.33,136.0,9.96,20.0,10.0,1.96
Andrew Harbison,Spalding,SLIAC,P,Jr.,19.0,89.0,4.66,126.0,5.99,15.4,9.4,1.79
Caden Krystofiak,Spalding,SLIAC,P,Sr.,64.5,282.0,3.76,156.0,13.52,22.8,9.2,1.71
Cameron Rayborn,Spalding,SLIAC,P,Sr.,55.8,240.0,3.68,160.0,12.71,21.6,8.9,1.6
Logan Czachowski,Lesley,North Atlantic,P,So.,10.2,72.0,5.29,111.0,4.56,16.8,12.2,1.12
