Name,Team,Conference,Position,Class,IP,BF,ERA,FIP+,K%-BB%,K%,BB%,HR%
Coy Plummer,Wayne St. (MI),GLIAC,P,Jr.,25.2,118.0,5.35,110.0,7.39,17.2,9.8,3.11
Keegan Pulford-Thorpe,Wayne St. (MI),GLIAC,P,Sr.,32.0,164.0,5.02,117.0,5.58,18.3,12.8,1.53
Carson Tehan,Wayne St. (MI),GLIAC,P,So.,15.2,86.0,4.9,120.0,5.85,17.8,11.9,1.55
Julian Costa,West Chester,PSAC,P,Sr.,66.9,286.0,4.03,146.0,12.53,21.7,9.2,2.2
Ryan DeHaven,West Chester,PSAC,P,Sr.,38.3,173.0,4.46,132.0,8.54,16.5,7.9,2.11
Ben Jones,West Chester,PSAC,P,Jr.,20.4,93.0,4.42,133.0,9.46,19.9,10.4,2.0
Kyle Kearns,West Chester,PSAC,P,Jr.,29.2,140.0,4.14,142.0,7.21,18.4,11.2,1.01
Nick Noga,West Chester,PSAC,P,Sr.,50.5,231.0,3.89,151.0,10.43,19.4,9.0,1.55
Luke Raho,West Chester,PSAC,P,So.,33.0,168.0,5.05,116.0,8.16,18.0,9.9,2.56
Kyle Rogers,West Chester,PSAC,P,Jr.,23.7,112.0,4.57,129.0,7.12,18.9,11.8,1.71
Patrick Taney,West Chester,PSAC,P,Sr.,22.1,102.0,4.31,136.0,6.84,20.4,13.6,1.1
Evan Wineburg,West Chester,PSAC,P,Sr.,21.0,87.0,4.09,144.0,9.8,20.2,10.4,1.72
Ronan Hella,West Tex. A&M,Lone Star,P,Sr.,14.2,79.0,5.9,100.0,7.83,17.7,9.9,3.47
Riley Kettner,West Tex. A&M,Lone Star,P,Sr.,11.2,65.0,5.02,117.0,8.16,20.3,12.1,1.95
Davis Luikart,West Tex. A&M,Lone Star,P,Sr.,24.2,126.0,5.34,110.0,7.46,17.6,10.2,2.75
Andrew Rodriguez,West Tex. A&M,Lone Star,P,Jr.,49.9,258.0,6.78,87.0,6.3,16.3,10.0,4.84
Tristin Thomas,West Tex. A&M,Lone Star,P,So.,13.1,67.0,5.04,117.0,6.06,17.9,11.8,2.04
Chase Weaver,West Tex. A&M,Lone Star,P,Jr.,25.4,134.0,4.92,120.0,7.72,18.4,10.7,2.05
Easton Arendt,Winona St.,NSIC,P,So.,35.0,176.0,4.82,122.0,7.41,17.6,10.2,1.98
Mason Beltrand,Winona St.,NSIC,P,Jr.,17.4,80.0,4.0,147.0,12.38,22.2,9.8,1.83
Brayden Deering,Winona St.,NSIC,P,Jr.,18.4,97.0,4.99,118.0,5.27,16.7,11.4,1.58
Pierce Gritzmaker,Winona St.,NSIC,P,Sr.,39.4,197.0,4.66,126.0,8.27,17.0,8.7,2.09
Sawyer Hoffman,Winona St.,NSIC,P,Jr.,18.9,95.0,4.74,124.0,10.26,18.6,8.4,2.63
Wesley Johnson,Winona St.,NSIC,P,So.,43.0,207.0,4.75,124.0,9.67,17.9,8.2,2.56
Peyton Lee,Winona St.,NSIC,P,Sr.,21.7,117.0,5.89,100.0,4.44,15.7,11.2,2.91
Boyd Skelley,Winona St.,NSIC,P,Sr.,23.5,114.0,4.46,132.0,9.07,18.0,9.0,1.77
Max Strecker,Winona St.,NSIC,P,So.,12.1,69.0,5.08,116.0,7.16,18.2,11.1,2.02
Nate Vela,Winona St.,NSIC,P,So.,25.0,113.0,4.74,124.0,9.34,19.8,10.4,2.38
Nathan Ciemny,Wis.-Parkside,GLIAC,P,Jr.,22.6,124.0,4.93,119.0,2.54,15.3,12.8,1.03
Maguire Delagrave,Wis.-Parkside,GLIAC,P,Sr.,22.6,116.0,5.44,108.0,7.08,16.1,9.0,3.04
Austin Grube,Wis.-Parkside,GLIAC,P,Jr.,34.9,165.0,4.41,133.0,7.81,17.0,9.1,1.79
William Hyland,Wis.-Parkside,GLIAC,P,Jr.,14.0,64.0,4.73,124.0,9.62,19.9,10.3,2.49
Carter Storti,Wis.-Parkside,GLIAC,P,Jr.,26.0,124.0,4.06,145.0,9.92,18.5,8.6,1.54
Keegan Waters,Wis.-Parkside,GLIAC,P,So.,38.0,173.0,4.65,126.0,6.99,17.5,10.5,1.99
Justin Arellano,Adams St.,RMAC,P,Jr.,15.0,80.0,6.06,97.0,6.62,16.1,9.5,3.62
Austin Delgado,Adams St.,RMAC,P,Sr.,15.8,85.0,5.65,104.0,3.04,16.0,13.0,2.32
Joseph Marek,Adams St.,RMAC,P,So.,45.0,236.0,5.67,104.0,4.97,17.1,12.1,2.62
Cole Dickson,Arkansas Tech,GAC,P,Sr.,47.0,239.0,6.28,94.0,1.62,15.6,14.0,3.01
Luke Dickson,Arkansas Tech,GAC,P,Sr.,14.0,70.0,5.2,113.0,5.93,16.3,10.4,2.3
Ashton Greenlee,Arkansas Tech,GAC,P,Sr.,41.1,171.0,4.18,141.0,9.65,19.1,9.5,1.93
Daniel Hutchison,Arkansas Tech,GAC,P,Sr.,80.0,378.0,4.61,128.0,9.8,19.2,9.4,2.35
Austin Mittelstedt,Arkansas Tech,GAC,P,So.,18.0,83.0,5.06,116.0,8.61,18.7,10.1,2.98
Vaughn O'Leary,Arkansas Tech,GAC,P,Jr.,34.0,170.0,4.56,129.0,6.37,17.1,10.7,1.67
Derek Rockett,Arkansas Tech,GAC,P,So.,22.1,125.0,5.67,104.0,6.93,17.8,10.9,2.6
Turner Seelinger,Arkansas Tech,GAC,P,Jr.,19.1,93.0,5.63,104.0,7.25,18.1,10.9,3.43
Benny Fiens,Bluefield St.,DII Independent,P,Jr.,32.2,179.0,5.62,105.0,4.84,14.6,9.8,2.53
Grayson Peel,Bluefield St.,DII Independent,P,Jr.,60.0,297.0,4.78,123.0,6.48,14.9,8.4,2.09
Andres Varas,Bluefield St.,DII Independent,P,Sr.,14.8,87.0,4.94,119.0,3.6,17.9,14.3,1.04
Johnny Amato,Caldwell,CACC,P,So.,46.1,237.0,5.05,116.0,2.91,15.9,13.0,1.24
Jack Edner,Caldwell,CACC,P,Jr.,21.0,104.0,4.64,127.0,7.62,18.5,10.9,1.79
Ben Foote,Caldwell,CACC,P,Sr.,31.2,155.0,4.13,142.0,5.41,15.2,9.8,0.87
Jared Jacobus,Caldwell,CACC,P,So.,35.1,178.0,4.72,125.0,7.78,19.3,11.5,1.7
Danny Keane,Caldwell,CACC,P,Sr.,23.3,128.0,5.44,108.0,2.21,13.7,11.5,1.79
Matt Perez,Caldwell,CACC,P,So.,25.1,115.0,4.81,122.0,7.72,18.0,10.2,2.36
John Rigas,Caldwell,CACC,P,Jr.,53.3,252.0,4.61,128.0,7.41,18.2,10.8,1.94
Ryan Silnik,Caldwell,CACC,P,Sr.,26.2,140.0,6.55,90.0,1.38,14.1,12.7,3.42
Aidan Duggan,Cameron,Lone Star,P,Jr.,25.2,130.0,5.67,104.0,6.22,16.5,10.3,2.97
Ryan Kopp,Cameron,Lone Star,P,So.,25.1,132.0,5.17,114.0,5.69,16.4,10.8,2.24
Reese Milam,Cameron,Lone Star,P,Sr.,22.2,112.0,5.51,107.0,9.48,20.2,10.7,3.4
Bransen Angel,Carson-Newman,SAC,P,Jr.,25.8,130.0,5.74,102.0,6.35,16.6,10.2,3.31
Kolton Casson,Carson-Newman,SAC,P,So.,95.2,384.0,3.7,159.0,12.84,21.0,8.1,1.62
Brock Culpepper,Carson-Newman,SAC,P,Sr.,25.5,122.0,4.98,118.0,5.27,14.6,9.4,2.23
Christian Henderson,Carson-Newman,SAC,P,So.,46.4,213.0,4.64,127.0,7.0,14.6,7.6,2.27
Ryan Higgins,Carson-Newman,SAC,P,Jr.,38.3,164.0,3.9,151.0,10.52,20.9,10.4,1.27
Eli Norris,Carson-Newman,SAC,P,Jr.,18.3,83.0,4.6,128.0,8.4,21.5,13.1,1.98
Jackson Underwood,Carson-Newman,SAC,P,Sr.,57.2,261.0,4.64,127.0,5.96,15.3,9.4,2.0
Joe Burleyson,Catawba,SAC,P,So.,14.1,65.0,4.63,127.0,8.45,19.2,10.8,2.05
Casey Gouge,Catawba,SAC,P,Sr.,59.4,267.0,4.69,125.0,7.98,18.5,10.5,2.19
Braden Major,Catawba,SAC,P,Jr.,51.8,228.0,4.26,138.0,10.54,20.0,9.4,2.2
Seth Sharpe,Catawba,SAC,P,So.,40.2,168.0,3.85,153.0,11.21,21.4,10.2,1.48
Colt Wilkins,Catawba,SAC,P,Sr.,74.3,327.0,4.02,146.0,9.08,17.3,8.3,1.65
Brody Berlowitz,Central Okla.,Mid-America Intercollegiate,P,So.,18.2,79.0,4.43,133.0,8.5,19.7,11.2,1.95
Trent Gerber,Central Okla.,Mid-America Intercollegiate,P,Sr.,12.2,60.0,5.74,102.0,9.41,19.8,10.3,3.89
Braxton Jones,Central Okla.,Mid-America Intercollegiate,P,So.,75.2,368.0,4.65,126.0,9.54,19.3,9.8,2.01
Michael Lopez,Central Okla.,Mid-America Intercollegiate,P,Sr.,12.2,61.0,5.21,113.0,7.3,18.6,11.3,2.62
Brett Pense,Central Okla.,Mid-America Intercollegiate,P,Jr.,70.5,306.0,4.28,137.0,11.04,20.0,9.0,2.29
Danny Satterlee,Central Okla.,Mid-America Intercollegiate,P,Jr.,57.2,257.0,5.06,116.0,8.28,17.3,9.1,3.03
Brayden Thompson,Central Okla.,Mid-America Intercollegiate,P,Sr.,11.0,58.0,5.06,116.0,8.38,21.0,12.6,2.04
Tristan Wittau,Central Okla.,Mid-America Intercollegiate,P,Sr.,18.8,89.0,5.63,104.0,7.52,19.3,11.8,3.5
Chase Yarger,Central Okla.,Mid-America Intercollegiate,P,Jr.,32.9,146.0,4.73,124.0,8.71,18.9,10.2,2.43
Drake Anderson,Central Wash.,Great Northwest,P,Sr.,16.2,98.0,5.46,108.0,7.57,16.4,8.8,2.63
Kellen Berg,Central Wash.,Great Northwest,P,Jr.,28.2,141.0,4.77,123.0,6.98,16.1,9.2,2.17
Garet Hagy,Central Wash.,Great Northwest,P,Sr.,24.2,118.0,4.65,126.0,7.6,17.7,10.1,1.93
Logan Pierce,Central Wash.,Great Northwest,P,Jr.,57.5,276.0,4.58,128.0,7.71,14.4,6.7,2.4
Braden Zadow,Central Wash.,Great Northwest,P,Sr.,21.2,100.0,4.67,126.0,7.05,16.0,9.0,2.11
Devin Fletcher,Charleston (WV),MEC,P,Sr.,16.0,72.0,4.35,135.0,8.71,18.0,9.3,1.87
Landon Ingram,Charleston (WV),MEC,P,So.,26.0,130.0,4.69,125.0,6.41,16.9,10.5,1.65
Charlie Faoro,Christian Brothers,Gulf South,P,Sr.,49.4,247.0,5.07,116.0,5.88,16.2,10.3,2.05
Michael Hanna,Christian Brothers,Gulf South,P,Sr.,16.2,103.0,5.15,114.0,3.98,16.7,12.7,1.09
Cameron Olivo,Christian Brothers,Gulf South,P,Jr.,40.0,213.0,6.37,92.0,3.03,15.7,12.7,3.4
Casey Cleghorn,Coker,SAC,P,Jr.,53.4,243.0,4.95,119.0,5.4,15.0,9.6,2.06
Justin Skinnell,Coker,SAC,P,Sr.,12.0,48.0,4.41,133.0,8.71,18.7,10.0,2.18
Wyatt Tucker,Coker,SAC,P,Jr.,10.0,51.0,5.6,105.0,6.78,17.8,11.0,3.15
Braylen Baker,Concord,MEC,P,So.,27.2,134.0,5.43,108.0,4.78,15.8,11.0,2.53
Kerry Collins,Concord,MEC,P,Jr.,34.4,169.0,4.73,124.0,7.66,18.6,10.9,2.06
Logan Darrow,Concord,MEC,P,Sr.,49.0,241.0,5.66,104.0,7.1,16.5,9.4,3.58
Jake Robinson,Concord,MEC,P,Jr.,54.6,258.0,4.94,119.0,9.87,19.8,9.9,2.76
Broc Taylor,Concord,MEC,P,So.,30.1,149.0,4.7,125.0,7.88,18.7,10.8,1.84
Kade Biellier,Drury,GLVC,P,Jr.,14.7,76.0,5.14,114.0,7.72,19.4,11.7,2.35
Markell Dixon,Drury,GLVC,P,Sr.,64.2,317.0,5.45,108.0,6.03,17.0,11.0,2.69
Jacob Marshall,Drury,GLVC,P,Fr.,52.9,231.0,4.61,128.0,10.45,19.9,9.5,2.71
Trayce Mercer,Drury,GLVC,P,So.,39.1,179.0,4.74,124.0,5.94,16.6,10.7,2.03
Nick Panagos,Drury,GLVC,P,Sr.,13.2,68.0,5.12,115.0,7.86,18.2,10.4,2.51
Sam Peterson,Drury,GLVC,P,Sr.,21.4,120.0,6.05,97.0,3.69,16.9,13.2,2.52
Colby Deaver,Emporia St.,Mid-America Intercollegiate,P,So.,60.2,271.0,4.4,134.0,7.67,16.6,8.9,1.79
Grant Huffman,Emporia St.,Mid-America Intercollegiate,P,Sr.,11.7,61.0,6.37,92.0,9.57,20.3,10.8,4.26
Graeme Rios,Emporia St.,Mid-America Intercollegiate,P,Sr.,38.3,196.0,5.21,113.0,4.93,14.1,9.1,2.17
Seth Stover,Emporia St.,Mid-America Intercollegiate,P,Jr.,53.4,246.0,5.15,114.0,8.03,15.5,7.5,3.38
Nick Woodcock,Emporia St.,Mid-America Intercollegiate,P,Sr.,22.1,104.0,4.93,119.0,12.17,23.0,10.9,3.05
Eli Botelle,Erskine,Conference Carolinas,P,Sr.,19.1,98.0,4.9,120.0,6.8,16.6,9.8,2.12
Nick Fraginals,Erskine,Conference Carolinas,P,Jr.,21.2,114.0,4.78,123.0,6.99,16.4,9.5,1.64
Chris Giordano,Erskine,Conference Carolinas,P,Jr.,23.1,130.0,4.73,124.0,6.86,17.4,10.5,1.54
Jared Guell,Erskine,Conference Carolinas,P,Sr.,41.4,195.0,4.17,141.0,11.02,19.0,8.0,2.09
Scott Hardy,Erskine,Conference Carolinas,P,So.,14.1,69.0,5.21,113.0,7.9,18.4,10.5,2.76
Kyle Knoll,Erskine,Conference Carolinas,P,Jr.,22.4,102.0,4.91,120.0,6.63,17.9,11.2,2.18
Ethan Wilford,Erskine,Conference Carolinas,P,Sr.,18.1,87.0,4.71,125.0,6.9,18.9,12.0,1.72
Bruno Lopez,Edward Waters,SIAC,P,So.,12.1,57.0,4.6,128.0,6.66,17.6,10.9,1.73
Jeremy Nieves,Edward Waters,SIAC,P,Jr.,38.3,184.0,5.06,116.0,2.35,13.4,11.1,1.7
Elvin Polanco,Edward Waters,SIAC,P,Jr.,23.9,124.0,4.65,126.0,3.53,15.4,11.8,0.83
Liam Prepetit,Edward Waters,SIAC,P,Jr.,60.0,262.0,4.76,124.0,8.16,18.7,10.5,2.26
Cason Shurling,Edward Waters,SIAC,P,So.,26.0,108.0,4.29,137.0,7.22,17.4,10.2,1.44
Josh Taylor,Edward Waters,SIAC,P,So.,29.0,132.0,5.21,113.0,6.48,16.4,10.0,2.84
Nolan Krekeler,Thomas More,G-MAC,P,Jr.,22.3,123.0,5.73,103.0,3.56,15.3,11.7,2.33
Jack Perdue,Thomas More,G-MAC,P,Sr.,35.7,161.0,4.59,128.0,8.6,16.3,7.7,2.54
Cameron Snider,Thomas More,G-MAC,P,So.,20.2,119.0,5.73,103.0,5.74,17.0,11.3,2.64
Tony Spangler,Thomas More,G-MAC,P,Sr.,16.8,89.0,5.27,112.0,5.45,18.0,12.6,2.03
Garrett Taulbee,Thomas More,G-MAC,P,Sr.,12.0,61.0,5.37,109.0,5.95,17.5,11.5,2.62
Dylan Thompson,Thomas More,G-MAC,P,So.,33.1,167.0,5.39,109.0,6.67,17.0,10.3,2.57
Aaron Wichmann,Thomas More,G-MAC,P,So.,25.1,141.0,5.52,107.0,6.83,17.3,10.4,2.77
Conner Clark,Sul Ross St.,Lone Star,P,Jr.,13.2,75.0,5.43,108.0,5.7,16.8,11.1,2.37
Gage Cobb,Sul Ross St.,Lone Star,P,Sr.,44.2,213.0,5.26,112.0,7.44,17.0,9.6,2.78
Taven Hathaway,Sul Ross St.,Lone Star,P,Jr.,10.0,58.0,5.22,113.0,6.67,17.7,11.0,2.08
Austin Vara,Sul Ross St.,Lone Star,P,Jr.,20.1,126.0,8.03,73.0,1.58,15.2,13.6,4.47
Adan Velasquez,Sul Ross St.,Lone Star,P,So.,10.2,84.0,6.91,85.0,4.44,17.5,13.0,2.27
Donovan Kerr,Menlo,PacWest,P,Sr.,30.1,167.0,6.38,92.0,5.58,15.9,10.3,3.57
Nolan Rodriguez,Menlo,PacWest,P,Jr.,30.2,143.0,5.56,106.0,7.45,17.5,10.1,3.52
Trey Silva,Menlo,PacWest,P,So.,40.2,212.0,5.92,99.0,3.83,13.8,10.0,3.02
Matthew Verdugo,Menlo,PacWest,P,So.,21.0,126.0,6.58,89.0,6.38,16.4,10.1,3.81
Kaden Foran,Roosevelt,GLIAC,P,So.,56.2,284.0,5.06,116.0,6.95,17.0,10.1,2.36
Kyle Maslan,Roosevelt,GLIAC,P,So.,12.1,67.0,5.99,98.0,5.58,16.2,10.6,3.16
Kevin Schroer,Roosevelt,GLIAC,P,Jr.,25.1,122.0,4.91,120.0,5.73,16.4,10.6,1.96
Jesus Barreto,Vanguard,PacWest,P,Sr.,27.1,128.0,5.06,116.0,5.21,16.4,11.2,2.29
Christopher Ceballos,Vanguard,PacWest,P,Sr.,24.0,117.0,5.56,106.0,4.98,17.1,12.1,2.87
Jacob Cuculich,Vanguard,PacWest,P,Sr.,15.1,72.0,5.57,106.0,5.23,16.7,11.5,3.03
Dakota Henson,Vanguard,PacWest,P,Jr.,21.1,106.0,4.9,120.0,8.27,18.3,10.0,2.47
Jake Hiner,Vanguard,PacWest,P,Jr.,65.1,321.0,5.37,109.0,3.81,15.5,11.7,2.4
Mitch Hunter,Vanguard,PacWest,P,Jr.,18.2,83.0,4.83,122.0,6.4,16.5,10.1,2.29
Dylan Scott,Vanguard,PacWest,P,So.,86.2,442.0,5.54,106.0,6.19,15.6,9.4,2.98
Diego Chavez,Jessup,PacWest,P,Sr.,39.4,187.0,5.84,101.0,8.57,18.6,10.1,4.01
Loren Iwata,Jessup,PacWest,P,So.,52.1,245.0,4.67,126.0,7.34,16.2,8.9,2.12
Tyler Lamperti,Jessup,PacWest,P,Sr.,37.0,162.0,4.66,126.0,7.39,16.3,8.9,2.37
Caleb Markwith,Jessup,PacWest,P,Sr.,20.0,106.0,5.46,108.0,4.02,15.1,11.1,2.02
Joey Miller,Jessup,PacWest,P,Sr.,23.0,117.0,4.26,138.0,7.27,18.5,11.2,1.02
Tyler Moore,Jessup,PacWest,P,Sr.,15.1,84.0,6.47,91.0,6.59,17.7,11.1,3.92
Landon Rowland,Jessup,PacWest,P,Jr.,24.1,139.0,6.52,90.0,5.47,15.6,10.1,3.92
Noah Souza,Jessup,PacWest,P,Sr.,28.9,149.0,6.12,96.0,5.01,16.8,11.8,3.42
Eric Vasser,Jessup,PacWest,P,Sr.,15.2,96.0,5.77,102.0,5.68,17.2,11.5,2.15
Evan Williams,Jessup,PacWest,P,Jr.,32.1,161.0,4.48,131.0,8.49,17.9,9.4,1.71
Zach Lane,Holy Family,CACC,P,Sr.,35.2,156.0,4.38,134.0,5.75,14.7,9.0,1.26
Alexander Ortiz,Holy Family,CACC,P,So.,32.2,156.0,4.41,133.0,6.59,17.7,11.1,1.25
Chris Cody,Chaminade,PacWest,P,Sr.,41.2,196.0,5.22,113.0,5.36,15.1,9.8,2.78
Reyn Kapua,Chaminade,PacWest,P,Jr.,14.0,71.0,5.37,109.0,7.09,17.4,10.3,2.86
Anthony O'Canas,Chaminade,PacWest,P,Sr.,46.1,210.0,5.27,112.0,5.19,14.7,9.5,2.97
Brennen Panis,Chaminade,PacWest,P,So.,34.1,165.0,4.7,125.0,5.82,16.2,10.4,1.76
Josh Johnson,Texas-Dallas,Lone Star,P,Sr.,19.5,93.0,4.78,123.0,4.98,16.4,11.4,1.78
Kasey Klyng,Texas-Dallas,Lone Star,P,Sr.,17.0,73.0,4.74,124.0,8.24,18.3,10.0,2.44
Alex Merkel,Texas-Dallas,Lone Star,P,Sr.,12.2,69.0,5.66,104.0,6.16,18.2,12.0,2.5
Luke Nielsen,Texas-Dallas,Lone Star,P,So.,12.2,61.0,4.68,126.0,6.69,17.0,10.3,1.7
Tag Pacot,Texas-Dallas,Lone Star,P,Sr.,33.5,147.0,3.76,156.0,13.33,24.5,11.2,1.6
Ethan Vandament,Texas-Dallas,Lone Star,P,Sr.,13.2,66.0,4.8,123.0,5.27,16.4,11.2,1.34
Gage Miller,Ferrum,Conference Carolinas,P,So.,13.3,66.0,5.59,105.0,4.07,15.7,11.7,2.64
Kody Collins,Middle Georgia,Peach Belt,P,Jr.,12.1,79.0,5.9,100.0,5.74,17.5,11.8,2.33
Jacob Thomas,Jamestown,NSIC,P,So.,57.0,273.0,4.6,128.0,5.78,17.2,11.4,1.57
