Name,Team,Conference,Position,Class,PA,AVG,OBP,SLG,WOBA,1B,2B,3B,HR,HBP,K%,BB%
Bobby Haarde,Denison,NCAC,OF,Sr.,11.0,0.2,0.273,0.2,0.373,2.0,0.0,0.0,0.0,0.0,17.0,11.3
Carson Herman,Denison,NCAC,INF,Jr.,34.0,0.218,0.358,0.254,0.35,5.0,1.0,0.0,0.0,2.0,20.9,10.7
Tristan Kerr,Denison,NCAC,C,Sr.,17.0,0.279,0.404,0.349,0.368,3.0,1.0,0.0,0.0,1.0,18.1,12.0
Kuyper Lashutka,Denison,NCAC,UT,Sr.,29.0,0.285,0.385,0.366,0.391,5.0,2.0,0.0,0.0,2.0,16.3,8.5
Jack Lutte,Denison,NCAC,C,Jr.,200.0,0.352,0.459,0.52,0.452,40.0,14.0,1.0,4.0,8.0,11.0,12.6
Cooper Marrs,Denison,NCAC,UT,So.,77.0,0.277,0.39,0.385,0.386,13.0,4.0,0.0,1.0,3.0,18.8,12.0
Cade Nowik,Denison,NCAC,INF,Sr.,162.0,0.335,0.433,0.458,0.418,36.0,6.0,1.0,3.0,10.0,9.3,8.6
Jack Rollo,Denison,NCAC,UT,Jr.,39.0,0.29,0.38,0.523,0.399,6.0,2.0,0.0,2.0,1.0,15.5,9.1
Jack Steel,Denison,NCAC,INF,Sr.,83.0,0.278,0.374,0.334,0.367,16.0,4.0,0.0,0.0,4.0,16.5,8.1
Erik Sundgren,Denison,NCAC,OF,Sr.,179.0,0.311,0.419,0.503,0.423,31.0,9.0,1.0,6.0,10.0,13.5,9.9
Alex Vasquez,Denison,NCAC,INF,Sr.,181.0,0.269,0.399,0.357,0.373,32.0,5.0,1.0,2.0,11.0,18.0,11.9
Eron Vega,Denison,NCAC,UT,So.,86.0,0.288,0.395,0.411,0.38,15.0,4.0,1.0,1.0,4.0,17.0,10.0
Shawn Arneja,Dickinson,Centennial,OF,So.,38.0,0.273,0.368,0.333,0.375,7.0,2.0,0.0,0.0,1.0,16.2,11.1
Kyle Bailey,Dickinson,Centennial,C,Jr.,67.0,0.24,0.341,0.291,0.336,11.0,3.0,0.0,0.0,2.0,16.3,9.7
Johnny Bruno,Dickinson,Centennial,OF,Sr.,55.0,0.219,0.348,0.328,0.363,7.0,2.0,0.0,1.0,3.0,23.2,10.9
Will Ferris,Dickinson,Centennial,OF,Sr.,29.0,0.251,0.38,0.334,0.363,4.0,2.0,0.0,0.0,1.0,19.4,14.6
Luke Gartland,Dickinson,Centennial,INF,Jr.,148.0,0.299,0.431,0.391,0.394,28.0,6.0,1.0,1.0,8.0,14.5,13.5
Josh Markley,Dickinson,Centennial,OF,Sr.,106.0,0.273,0.369,0.371,0.342,19.0,4.0,1.0,1.0,3.0,11.6,10.9
Ryan O'Connor,Dickinson,Centennial,INF,Jr.,27.0,0.261,0.37,0.304,0.37,5.0,1.0,0.0,0.0,1.0,17.5,12.2
Dylan Posencheg,Dickinson,Centennial,OF,Sr.,132.0,0.261,0.378,0.351,0.361,22.0,5.0,1.0,1.0,4.0,19.1,13.1
Kevin Schmidt,Dickinson,Centennial,C,So.,115.0,0.313,0.409,0.424,0.4,23.0,6.0,1.0,1.0,5.0,16.6,9.7
Ethan Sodl,Dickinson,Centennial,INF,Sr.,31.0,0.222,0.323,0.259,0.31,5.0,1.0,0.0,0.0,1.0,22.9,8.4
Benjamin Cacoilo,Drew,Landmark,C,Sr.,20.0,0.294,0.4,0.353,0.37,4.0,1.0,0.0,0.0,1.0,16.7,10.1
Tommy Ford,Drew,Landmark,OF,So.,10.0,0.222,0.3,0.222,0.372,2.0,0.0,0.0,0.0,0.0,17.7,11.1
Dylan Gallagher,Drew,Landmark,INF,So.,12.0,0.273,0.333,0.364,0.381,2.0,1.0,0.0,0.0,0.0,17.2,11.0
Nick Garbooshian,Drew,Landmark,UT,So.,13.0,0.25,0.308,0.333,0.375,2.0,1.0,0.0,0.0,0.0,17.2,11.0
Kyle Johnson,Drew,Landmark,UT,Sr.,30.0,0.268,0.365,0.306,0.358,6.0,1.0,0.0,0.0,1.0,18.4,10.1
Redsy Klein,Drew,Landmark,C,So.,51.0,0.256,0.373,0.372,0.381,8.0,2.0,0.0,1.0,2.0,16.4,11.5
Frank Master,Drew,Landmark,OF,So.,160.0,0.294,0.4,0.382,0.379,31.0,7.0,1.0,1.0,4.0,14.5,12.3
Zach Maxwell,Drew,Landmark,OF,So.,154.0,0.286,0.383,0.391,0.377,29.0,6.0,1.0,2.0,6.0,15.4,9.5
Aiden Mitchell,Drew,Landmark,UT,Jr.,84.0,0.242,0.368,0.398,0.358,11.0,3.0,1.0,2.0,4.0,26.8,11.9
Jack Mocik,Drew,Landmark,UT,Jr.,81.0,0.2,0.309,0.257,0.302,10.0,4.0,0.0,0.0,2.0,27.3,10.7
Griffin Shenman,Drew,Landmark,INF,Jr.,60.0,0.253,0.364,0.311,0.352,10.0,3.0,0.0,0.0,2.0,17.2,11.3
Connor Stokoe,Drew,Landmark,UT,So.,57.0,0.265,0.368,0.388,0.365,9.0,3.0,0.0,1.0,2.0,17.0,10.5
Anthony Vallaro,Drew,Landmark,INF,So.,150.0,0.282,0.373,0.389,0.362,26.0,9.0,1.0,1.0,5.0,15.0,9.4
Shae Buskohl,Dubuque,American Rivers,UT,Sr.,10.0,0.222,0.3,0.222,0.375,2.0,0.0,0.0,0.0,0.0,18.0,10.8
Alex Esser,Dubuque,American Rivers,C,Sr.,73.0,0.27,0.37,0.365,0.356,13.0,3.0,0.0,1.0,2.0,20.3,10.9
Ashr Harris,Dubuque,American Rivers,INF,Sr.,35.0,0.276,0.4,0.345,0.364,6.0,2.0,0.0,0.0,1.0,18.0,13.1
Zavion Ingram,Dubuque,American Rivers,INF,Sr.,134.0,0.267,0.366,0.362,0.343,23.0,6.0,1.0,1.0,4.0,19.5,10.6
Alex Kirman,Dubuque,American Rivers,INF,So.,13.0,0.25,0.308,0.333,0.377,2.0,1.0,0.0,0.0,0.0,17.5,11.3
Vic Pico,Dubuque,American Rivers,UT,Sr.,97.0,0.259,0.351,0.376,0.33,15.0,5.0,1.0,1.0,3.0,22.8,9.4
Justin Potts,Dubuque,American Rivers,OF,So.,75.0,0.266,0.373,0.391,0.368,12.0,3.0,1.0,1.0,3.0,20.2,10.8
George Sherlock,Dubuque,American Rivers,C,Sr.,50.0,0.204,0.299,0.249,0.314,7.0,2.0,0.0,0.0,1.0,22.2,10.9
Will Sullivan,Dubuque,American Rivers,UT,So.,98.0,0.298,0.398,0.44,0.381,18.0,4.0,1.0,2.0,4.0,18.3,10.4
Ryan Turner,Dubuque,American Rivers,UT,Sr.,39.0,0.245,0.362,0.398,0.36,5.0,2.0,0.0,1.0,2.0,24.5,10.6
Ian Bullis,Earlham,HCAC,UT,Sr.,100.0,0.273,0.36,0.341,0.34,19.0,4.0,1.0,0.0,2.0,15.8,10.5
Evan Duncan,Earlham,HCAC,OF,Jr.,133.0,0.32,0.407,0.511,0.407,25.0,6.0,2.0,4.0,4.0,24.8,10.0
Max Firestine,Earlham,HCAC,C,Jr.,28.0,0.25,0.357,0.292,0.377,5.0,1.0,0.0,0.0,1.0,17.9,12.1
Sean Jeffries,Earlham,HCAC,INF,Sr.,140.0,0.301,0.421,0.43,0.404,24.0,8.0,2.0,1.0,8.0,13.4,11.5
Jonathan Jimenez,Earlham,HCAC,OF,Sr.,129.0,0.291,0.45,0.441,0.412,19.0,7.0,1.0,2.0,5.0,25.3,18.5
Axel Kappes,Earlham,HCAC,UT,So.,101.0,0.284,0.404,0.403,0.383,17.0,5.0,1.0,1.0,3.0,19.2,13.5
Brock Loveall,Earlham,HCAC,UT,So.,16.0,0.308,0.438,0.385,0.378,3.0,1.0,0.0,0.0,1.0,17.0,11.5
Mac Moore,Earlham,HCAC,UT,Sr.,76.0,0.251,0.369,0.298,0.351,13.0,3.0,0.0,0.0,3.0,18.8,11.2
Dylan Rieck,Earlham,HCAC,C,So.,88.0,0.284,0.398,0.446,0.385,14.0,4.0,1.0,2.0,4.0,19.3,11.4
Mitchell Roether,Earlham,HCAC,INF,Sr.,132.0,0.325,0.433,0.56,0.431,21.0,9.0,1.0,5.0,6.0,17.4,11.2
Noah Rosato,Earlham,HCAC,INF,Jr.,95.0,0.304,0.399,0.499,0.401,15.0,7.0,0.0,3.0,3.0,20.4,10.2
Noah Wagster,Earlham,HCAC,INF,So.,152.0,0.295,0.388,0.409,0.381,29.0,7.0,1.0,2.0,6.0,16.7,9.2
Tucker Williams,Earlham,HCAC,OF,So.,32.0,0.226,0.349,0.264,0.373,5.0,1.0,0.0,0.0,1.0,18.9,12.4
J.T. Clark,Eastern Conn. St.,Little East,INF,Sr.,112.0,0.286,0.376,0.429,0.373,19.0,6.0,1.0,2.0,2.0,19.9,10.7
Sean Fallon,Eastern Conn. St.,Little East,C,So.,26.0,0.273,0.385,0.318,0.38,5.0,1.0,0.0,0.0,1.0,17.7,10.9
Cameron Forte,Eastern Conn. St.,Little East,INF,So.,19.0,0.25,0.368,0.312,0.396,3.0,1.0,0.0,0.0,1.0,17.8,10.2
Dylan Jackson,Eastern Conn. St.,Little East,UT,Sr.,146.0,0.328,0.439,0.509,0.432,27.0,8.0,1.0,4.0,5.0,15.5,13.3
Teige Kimbler,Eastern Conn. St.,Little East,INF,Jr.,47.0,0.322,0.423,0.446,0.39,10.0,2.0,0.0,1.0,2.0,17.2,10.2
Ian Moser,Eastern Conn. St.,Little East,UT,Jr.,136.0,0.3,0.398,0.532,0.416,21.0,7.0,1.0,6.0,4.0,21.4,10.8
Hank Penders,Eastern Conn. St.,Little East,C,Sr.,129.0,0.331,0.435,0.515,0.437,25.0,6.0,1.0,4.0,5.0,11.2,12.0
Hady Bruno,East. Mennonite,ODAC,INF,Sr.,17.0,0.286,0.412,0.357,0.368,3.0,1.0,0.0,0.0,1.0,20.3,11.0
Jett Cabanban,East. Mennonite,ODAC,C,Jr.,85.0,0.284,0.376,0.432,0.384,14.0,5.0,0.0,2.0,4.0,18.6,8.6
Trevor Gjormand,East. Mennonite,ODAC,INF,Jr.,23.0,0.263,0.391,0.316,0.382,4.0,1.0,0.0,0.0,1.0,16.1,11.9
Dylan Hall,East. Mennonite,ODAC,OF,Sr.,122.0,0.277,0.402,0.406,0.389,20.0,5.0,1.0,2.0,11.0,16.2,8.6
Daniel McGinnis,East. Mennonite,ODAC,UT,Jr.,120.0,0.331,0.409,0.453,0.408,27.0,5.0,1.0,2.0,3.0,14.3,9.1
Aidan Miller,East. Mennonite,ODAC,INF,Sr.,146.0,0.307,0.364,0.434,0.37,30.0,7.0,2.0,2.0,5.0,9.2,4.7
Dalton Rocke,East. Mennonite,ODAC,OF,Sr.,122.0,0.302,0.393,0.491,0.395,21.0,6.0,1.0,4.0,4.0,16.3,10.0
Noah Sanderson,East. Mennonite,ODAC,UT,Jr.,121.0,0.298,0.397,0.404,0.388,23.0,6.0,1.0,1.0,5.0,14.0,9.9
Trevor Selph,East. Mennonite,ODAC,C,Sr.,28.0,0.254,0.361,0.296,0.335,5.0,1.0,0.0,0.0,1.0,20.1,10.5
Erik Wilkinson,East. Mennonite,ODAC,INF,Sr.,116.0,0.289,0.387,0.389,0.376,22.0,5.0,1.0,1.0,3.0,17.7,11.1
Conlan Buletza,Elizabethtown,Landmark,INF,So.,11.0,0.3,0.364,0.4,0.374,2.0,1.0,0.0,0.0,0.0,17.3,11.1
Aidan Casey,Elizabethtown,Landmark,INF,So.,124.0,0.282,0.386,0.347,0.362,25.0,3.0,2.0,0.0,5.0,9.3,10.4
Nick Fiorini,Elizabethtown,Landmark,OF,So.,156.0,0.274,0.372,0.393,0.365,26.0,8.0,1.0,2.0,5.0,15.5,10.4
Tommy Kanakos,Elizabethtown,Landmark,C,Jr.,104.0,0.295,0.404,0.409,0.389,19.0,5.0,1.0,1.0,5.0,13.8,11.0
AJ Lipscomb,Elizabethtown,Landmark,INF,So.,52.0,0.295,0.404,0.409,0.386,10.0,2.0,0.0,1.0,2.0,19.0,10.9
Sawyer Martin,Elizabethtown,Landmark,OF,So.,181.0,0.306,0.398,0.414,0.385,36.0,9.0,1.0,2.0,5.0,16.4,10.5
Alex McClain,Elizabethtown,Landmark,INF,Sr.,172.0,0.276,0.377,0.391,0.366,29.0,9.0,1.0,2.0,10.0,15.9,7.9
Nate Moser,Elizabethtown,Landmark,INF,So.,55.0,0.277,0.382,0.383,0.369,10.0,2.0,0.0,1.0,2.0,16.5,11.4
Griffin Patridge,Elizabethtown,Landmark,C,Jr.,32.0,0.219,0.339,0.255,0.338,5.0,1.0,0.0,0.0,1.0,21.8,11.1
Alex Perrin,Elizabethtown,Landmark,UT,Sr.,117.0,0.301,0.403,0.401,0.387,23.0,5.0,1.0,1.0,3.0,15.9,12.0
Jake Ruple,Elizabethtown,Landmark,UT,So.,15.0,0.333,0.467,0.417,0.374,3.0,1.0,0.0,0.0,1.0,17.1,10.9
Charlie Sheerer,Elizabethtown,Landmark,OF,So.,34.0,0.241,0.353,0.276,0.373,6.0,1.0,0.0,0.0,1.0,19.4,10.3
David Woolley,Elizabethtown,Landmark,INF,Sr.,209.0,0.352,0.479,0.465,0.449,46.0,9.0,2.0,2.0,8.0,12.0,15.6
Mason Woolwine,Elizabethtown,Landmark,OF,Sr.,150.0,0.325,0.433,0.429,0.409,33.0,5.0,1.0,2.0,5.0,12.9,12.6
Colin Adams,Elmhurst,CCIW,C,So.,11.0,0.3,0.364,0.4,0.377,2.0,1.0,0.0,0.0,0.0,16.6,10.7
Logan Bryant,Elmhurst,CCIW,INF,Sr.,56.0,0.222,0.319,0.324,0.333,8.0,2.0,0.0,1.0,1.0,23.5,10.7
Javier Cervantes,Elmhurst,CCIW,INF,Sr.,92.0,0.247,0.337,0.321,0.32,15.0,4.0,1.0,0.0,3.0,23.3,8.4
Connor Drowns,Elmhurst,CCIW,C,Jr.,53.0,0.253,0.381,0.298,0.366,9.0,2.0,0.0,0.0,3.0,17.8,11.4
Marty Fraga,Elmhurst,CCIW,OF,Sr.,127.0,0.254,0.395,0.293,0.369,22.0,4.0,0.0,0.0,11.0,14.7,10.1
Carson Gnade,Elmhurst,CCIW,INF,Jr.,59.0,0.275,0.373,0.392,0.371,10.0,3.0,0.0,1.0,2.0,19.1,10.4
Evan Johnson,Elmhurst,CCIW,OF,Jr.,105.0,0.253,0.353,0.364,0.361,17.0,4.0,0.0,2.0,4.0,23.8,9.6
Zach Konrad,Elmhurst,CCIW,C,So.,80.0,0.271,0.362,0.357,0.362,15.0,3.0,0.0,1.0,3.0,18.1,9.3
Joseph Michels,Elmhurst,CCIW,INF,So.,26.0,0.273,0.385,0.318,0.372,5.0,1.0,0.0,0.0,1.0,20.2,10.6
Adan Nieves,Elmhurst,CCIW,INF,So.,128.0,0.277,0.367,0.402,0.348,22.0,6.0,1.0,2.0,4.0,20.5,9.7
Noah Rasmussen,Elmhurst,CCIW,INF,So.,26.0,0.273,0.385,0.318,0.369,5.0,1.0,0.0,0.0,1.0,18.0,10.6
Rock Smith,Elmhurst,CCIW,INF,Sr.,126.0,0.31,0.398,0.493,0.404,23.0,6.0,1.0,4.0,4.0,21.5,9.9
Brett Vercruysse,Elmhurst,CCIW,INF,So.,188.0,0.275,0.383,0.369,0.364,32.0,10.0,1.0,1.0,11.0,14.7,9.1
Tommy Wichgers,Elmhurst,CCIW,INF,Jr.,96.0,0.275,0.396,0.362,0.377,17.0,4.0,0.0,1.0,2.0,20.8,14.2
Kaden Bolt,Elmira,Empire 8,OF,Sr.,109.0,0.248,0.359,0.324,0.342,18.0,4.0,0.0,1.0,7.0,19.9,8.3
Brady Buttice,Elmira,Empire 8,OF,Sr.,48.0,0.292,0.395,0.438,0.41,8.0,3.0,0.0,1.0,2.0,19.4,9.6
Xander Canfield,Elmira,Empire 8,UT,Sr.,125.0,0.292,0.399,0.376,0.381,25.0,4.0,1.0,1.0,3.0,14.4,12.8
Bobby Cavalier,Elmira,Empire 8,UT,So.,27.0,0.304,0.407,0.478,0.389,5.0,1.0,0.0,1.0,1.0,17.4,11.4
Sean Deaner,Elmira,Empire 8,INF,Sr.,25.0,0.241,0.364,0.289,0.352,4.0,1.0,0.0,0.0,1.0,22.3,12.3
Alex Dinicola,Elmira,Empire 8,INF,Sr.,14.0,0.308,0.357,0.385,0.382,3.0,1.0,0.0,0.0,0.0,17.9,10.5
Brendan McGar,Elmira,Empire 8,UT,Sr.,25.0,0.238,0.36,0.286,0.381,4.0,1.0,0.0,0.0,1.0,18.5,11.0
Francis Milone,Elmira,Empire 8,C,Sr.,33.0,0.281,0.389,0.422,0.379,6.0,1.0,0.0,1.0,1.0,24.7,11.8
Brandon Policar,Elmira,Empire 8,INF,Sr.,12.0,0.273,0.333,0.364,0.362,2.0,1.0,0.0,0.0,0.0,18.1,10.6
AJ Ramirez,Elmira,Empire 8,INF,Jr.,43.0,0.285,0.418,0.427,0.372,7.0,2.0,0.0,1.0,2.0,19.2,12.9
Connor Stone,Elmira,Empire 8,C,Sr.,81.0,0.279,0.43,0.512,0.419,10.0,4.0,1.0,3.0,4.0,25.7,16.4
Ethan Cahnthompalit,Emerson,NEWMAC,C,Jr.,16.0,0.316,0.447,0.395,0.379,3.0,1.0,0.0,0.0,1.0,20.4,11.1
Aidan Callahan,Emerson,NEWMAC,OF,So.,10.0,0.222,0.3,0.222,0.373,2.0,0.0,0.0,0.0,0.0,18.0,10.8
John Churchward,Emerson,NEWMAC,INF,So.,14.0,0.231,0.286,0.308,0.372,2.0,1.0,0.0,0.0,0.0,17.4,10.6
Charlie Coors,Emerson,NEWMAC,INF,Sr.,50.0,0.295,0.38,0.364,0.367,10.0,3.0,0.0,0.0,2.0,15.3,8.4
Justin Fields,Emerson,NEWMAC,INF,Sr.,85.0,0.245,0.352,0.355,0.333,13.0,3.0,1.0,1.0,4.0,21.4,8.8
Ethan Gorman,Emerson,NEWMAC,OF,So.,50.0,0.256,0.36,0.372,0.371,8.0,2.0,0.0,1.0,2.0,20.2,10.4
Xavier Hall,Emerson,NEWMAC,OF,So.,13.0,0.273,0.385,0.364,0.385,2.0,1.0,0.0,0.0,0.0,17.2,12.0
Torin McCann-Braun,Emerson,NEWMAC,INF,Jr.,12.0,0.276,0.336,0.367,0.388,2.0,1.0,0.0,0.0,0.0,19.3,11.3
Braeden O'Connell,Emerson,NEWMAC,INF,Jr.,114.0,0.291,0.378,0.431,0.376,21.0,5.0,0.0,3.0,4.0,17.3,9.1
Tobey Roberts,Emerson,NEWMAC,OF,Jr.,42.0,0.253,0.361,0.309,0.354,7.0,2.0,0.0,0.0,1.0,19.2,12.3
Adrien Armstrong,Emory,UAA,C,Sr.,39.0,0.293,0.44,0.359,0.385,7.0,2.0,0.0,0.0,3.0,19.1,12.0
Aidan Conley,Emory,UAA,INF,Jr.,173.0,0.321,0.427,0.479,0.429,32.0,10.0,2.0,3.0,8.0,11.3,11.1
Zach Hanson,Emory,UAA,INF,Jr.,100.0,0.298,0.411,0.406,0.379,19.0,4.0,1.0,1.0,3.0,15.8,12.6
Ryan Henry,Emory,UAA,INF,Sr.,19.0,0.25,0.368,0.312,0.357,3.0,1.0,0.0,0.0,1.0,18.6,10.2
Jonathan Lang,Emory,UAA,OF,Jr.,11.0,0.2,0.273,0.2,0.373,2.0,0.0,0.0,0.0,0.0,17.0,10.7
Jake Lawson,Emory,UAA,OF,Jr.,184.0,0.291,0.418,0.376,0.391,34.0,8.0,1.0,1.0,9.0,15.3,12.8
Cam Newell,Emory,UAA,INF,Sr.,21.0,0.224,0.335,0.28,0.338,3.0,1.0,0.0,0.0,1.0,20.4,9.9
Mark Serdinak,Emory,UAA,UT,Sr.,128.0,0.261,0.382,0.429,0.379,17.0,7.0,1.0,3.0,5.0,26.8,12.5
Mitchell Smallwood,Emory,UAA,OF,Jr.,75.0,0.27,0.387,0.365,0.359,13.0,3.0,0.0,1.0,4.0,14.8,10.0
Nick Sullo,Emory,UAA,OF,Sr.,14.0,0.252,0.36,0.336,0.377,2.0,1.0,0.0,0.0,0.0,18.9,12.5
Zach Wasserlauf,Emory,UAA,INF,Sr.,162.0,0.263,0.377,0.35,0.358,27.0,7.0,1.0,1.0,6.0,16.4,11.9
Nickolas Cartmill,Eureka,SLIAC,OF,Jr.,122.0,0.275,0.376,0.37,0.362,22.0,5.0,1.0,1.0,3.0,16.6,11.3
Noah Company,Eureka,SLIAC,OF,Jr.,110.0,0.287,0.391,0.426,0.375,19.0,5.0,1.0,2.0,5.0,17.1,10.2
Conor Fitzpatrick,Eureka,SLIAC,OF,So.,123.0,0.305,0.407,0.4,0.388,25.0,5.0,1.0,1.0,4.0,18.6,11.7
Joshua Frenden,Eureka,SLIAC,INF,Jr.,110.0,0.297,0.418,0.396,0.39,21.0,4.0,1.0,1.0,4.0,12.9,14.0
Jon Leon Guerrero,Eureka,SLIAC,OF,So.,79.0,0.279,0.38,0.382,0.367,14.0,4.0,0.0,1.0,3.0,16.0,10.7
Grant Hackney,Eureka,SLIAC,INF,So.,18.0,0.267,0.389,0.333,0.391,3.0,1.0,0.0,0.0,1.0,17.8,11.4
Chace Hunt,Eureka,SLIAC,OF,So.,11.0,0.3,0.364,0.4,0.375,2.0,1.0,0.0,0.0,0.0,17.9,11.4
Ethan McDonald,Eureka,SLIAC,INF,So.,38.0,0.242,0.342,0.303,0.356,6.0,2.0,0.0,0.0,1.0,17.7,9.9
Hayden McKenna,Eureka,SLIAC,C,Sr.,50.0,0.289,0.404,0.41,0.371,9.0,2.0,0.0,1.0,3.0,17.2,9.7
Ace Padilla,Eureka,SLIAC,INF,Sr.,112.0,0.25,0.357,0.344,0.338,18.0,4.0,1.0,1.0,3.0,19.6,11.9
Ben Perrine,Eureka,SLIAC,INF,Sr.,124.0,0.281,0.362,0.408,0.361,22.0,6.0,1.0,2.0,3.0,15.7,9.2
Gabe Peters,Eureka,SLIAC,INF,Jr.,100.0,0.302,0.4,0.383,0.364,21.0,4.0,0.0,1.0,3.0,13.0,10.7
Andrew Schulte,Eureka,SLIAC,INF,Sr.,13.0,0.248,0.306,0.331,0.375,2.0,1.0,0.0,0.0,0.0,17.6,10.5
Andrew Sprinkle,Eureka,SLIAC,C,So.,14.0,0.273,0.429,0.364,0.376,2.0,1.0,0.0,0.0,1.0,17.8,11.0
Eddie Appollina,FDU-Florham,MAC Freedom,INF,Jr.,12.0,0.273,0.333,0.364,0.362,2.0,1.0,0.0,0.0,0.0,18.5,10.0
Nick Colbert,FDU-Florham,MAC Freedom,INF,Sr.,117.0,0.29,0.393,0.38,0.383,23.0,4.0,1.0,1.0,5.0,17.7,10.6
Xavier Diaz,FDU-Florham,MAC Freedom,OF,So.,139.0,0.288,0.396,0.424,0.381,25.0,5.0,1.0,3.0,5.0,17.0,11.5
Zach Ganca,FDU-Florham,MAC Freedom,OF,Sr.,94.0,0.256,0.351,0.33,0.341,17.0,3.0,0.0,1.0,3.0,17.4,9.8
Ryan Johnston,FDU-Florham,MAC Freedom,OF,Sr.,73.0,0.25,0.342,0.328,0.359,13.0,2.0,0.0,1.0,3.0,14.4,8.2
Peter Longo,FDU-Florham,MAC Freedom,C,Jr.,69.0,0.273,0.379,0.41,0.365,11.0,3.0,1.0,1.0,2.0,19.3,12.2
Parker Muratore,FDU-Florham,MAC Freedom,OF,Sr.,140.0,0.325,0.436,0.419,0.4,30.0,6.0,1.0,1.0,4.0,14.3,13.8
John Rolli,FDU-Florham,MAC Freedom,C,Jr.,149.0,0.282,0.383,0.376,0.365,27.0,7.0,1.0,1.0,6.0,15.9,10.3
Tommy Sica,FDU-Florham,MAC Freedom,OF,Jr.,27.0,0.26,0.369,0.303,0.357,5.0,1.0,0.0,0.0,1.0,17.4,11.0
Derek Wenskoski,FDU-Florham,MAC Freedom,C,Jr.,10.0,0.222,0.3,0.222,0.368,2.0,0.0,0.0,0.0,0.0,17.5,10.8
Joseph Abt,Fitchburg St.,MASCAC,INF,Sr.,138.0,0.322,0.406,0.413,0.404,30.0,8.0,0.0,1.0,4.0,13.3,9.4
Liam Currier,Fitchburg St.,MASCAC,INF,Jr.,15.0,0.333,0.467,0.417,0.378,3.0,1.0,0.0,0.0,1.0,18.5,10.5
Shane Daly,Fitchburg St.,MASCAC,UT,Jr.,162.0,0.332,0.414,0.522,0.426,29.0,12.0,3.0,3.0,8.0,12.3,7.4
Benjamin Forbes,Fitchburg St.,MASCAC,INF,So.,11.0,0.3,0.364,0.4,0.385,2.0,1.0,0.0,0.0,0.0,17.0,11.7
Joshua Googins,Fitchburg St.,MASCAC,C,Sr.,14.0,0.333,0.429,0.417,0.38,3.0,1.0,0.0,0.0,0.0,17.3,11.1
Ruairi Rago,Fitchburg St.,MASCAC,INF,So.,13.0,0.273,0.385,0.364,0.381,2.0,1.0,0.0,0.0,1.0,16.9,10.7
Maxwell Riordan,Fitchburg St.,MASCAC,C,Sr.,45.0,0.286,0.396,0.416,0.37,8.0,2.0,0.0,1.0,2.0,18.2,11.2
Cam Bradford,Framingham St.,MASCAC,INF,So.,11.0,0.3,0.364,0.4,0.369,2.0,1.0,0.0,0.0,0.0,18.2,10.7
Christian Cox,Framingham St.,MASCAC,INF,So.,121.0,0.324,0.413,0.505,0.421,24.0,5.0,1.0,4.0,4.0,14.4,10.1
Matthew Hart,Framingham St.,MASCAC,INF,Jr.,20.0,0.238,0.354,0.298,0.358,3.0,1.0,0.0,0.0,1.0,21.5,11.3
Colin Johnson,Framingham St.,MASCAC,INF,Sr.,64.0,0.273,0.375,0.382,0.35,11.0,3.0,0.0,1.0,2.0,20.3,10.4
Jakob Lindkvist,Framingham St.,MASCAC,C,So.,70.0,0.271,0.386,0.373,0.36,12.0,3.0,0.0,1.0,3.0,19.4,10.9
John Lynch,Framingham St.,MASCAC,C,Sr.,123.0,0.289,0.382,0.42,0.366,22.0,6.0,1.0,2.0,4.0,13.6,9.7
Massimo Mondi,Framingham St.,MASCAC,OF,So.,199.0,0.323,0.432,0.431,0.406,42.0,8.0,2.0,2.0,6.0,13.4,12.9
Rosco Palmer,Framingham St.,MASCAC,OF,So.,148.0,0.298,0.378,0.435,0.373,28.0,7.0,1.0,3.0,4.0,21.8,9.0
Scott Paquette,Framingham St.,MASCAC,C,Jr.,52.0,0.279,0.404,0.395,0.364,9.0,2.0,0.0,1.0,2.0,19.4,12.9
Pete Rubini,Framingham St.,MASCAC,C,So.,15.0,0.333,0.467,0.417,0.387,3.0,1.0,0.0,0.0,1.0,16.4,11.2
Nick DiGiacomo,Franklin & Marshall,Centennial,OF,So.,101.0,0.282,0.396,0.412,0.376,16.0,6.0,1.0,1.0,4.0,19.1,12.3
Noah Ford,Franklin & Marshall,Centennial,C,Jr.,13.0,0.25,0.308,0.333,0.389,2.0,1.0,0.0,0.0,0.0,17.3,11.1
Matt Hollender,Franklin & Marshall,Centennial,C,Sr.,77.0,0.288,0.39,0.455,0.39,12.0,5.0,0.0,2.0,2.0,19.5,11.1
Nick Lorenzo,Franklin & Marshall,Centennial,INF,Jr.,167.0,0.288,0.407,0.367,0.373,32.0,6.0,1.0,1.0,6.0,11.9,13.3
Colin Mackenzie,Franklin & Marshall,Centennial,UT,Jr.,79.0,0.294,0.392,0.397,0.371,15.0,4.0,0.0,1.0,3.0,18.2,9.9
Vincent Mariniello,Franklin & Marshall,Centennial,OF,So.,31.0,0.259,0.355,0.296,0.372,6.0,1.0,0.0,0.0,1.0,17.4,10.7
Nolan McCloskey,Franklin & Marshall,Centennial,OF,Sr.,84.0,0.279,0.417,0.397,0.381,14.0,3.0,1.0,1.0,4.0,12.0,14.2
Ryan Rodriguez,Franklin & Marshall,Centennial,INF,Sr.,23.0,0.263,0.391,0.316,0.34,4.0,1.0,0.0,0.0,1.0,22.5,12.2
