Name,Team,Conference,Position,Class,PA,AVG,OBP,SLG,WOBA,1B,2B,3B,HR,HBP,K%,BB%
Jack Weidner,Northern St.,NSIC,C,Sr.,139.0,0.254,0.366,0.355,0.353,21.0,7.0,1.0,1.0,6.0,21.4,11.0
Adrian Arechiga,Northwest Nazarene,Great Northwest,OF,Sr.,232.0,0.291,0.371,0.461,0.378,38.0,14.0,3.0,5.0,8.0,15.1,7.9
Gavin Brubaker,Northwest Nazarene,Great Northwest,INF,Jr.,198.0,0.295,0.373,0.419,0.365,38.0,9.0,2.0,3.0,5.0,17.1,8.4
Carson Burns,Northwest Nazarene,Great Northwest,INF,Sr.,68.0,0.288,0.382,0.39,0.372,13.0,3.0,0.0,1.0,2.0,18.9,10.4
Liam Herrera,Northwest Nazarene,Great Northwest,INF,Jr.,37.0,0.308,0.401,0.462,0.375,7.0,2.0,0.0,1.0,1.0,20.4,10.0
Kaleb Karpstein,Northwest Nazarene,Great Northwest,INF,Sr.,184.0,0.306,0.408,0.439,0.39,34.0,10.0,1.0,3.0,6.0,16.3,11.5
Jake Mestas,Northwest Nazarene,Great Northwest,INF,So.,55.0,0.255,0.364,0.362,0.377,9.0,2.0,0.0,1.0,2.0,17.5,10.8
Noah Palomares,Northwest Nazarene,Great Northwest,OF,So.,35.0,0.3,0.4,0.467,0.379,6.0,2.0,0.0,1.0,1.0,18.0,11.7
Carter Walsh,Northwest Nazarene,Great Northwest,OF,Jr.,214.0,0.288,0.388,0.424,0.379,38.0,9.0,2.0,4.0,4.0,14.7,12.3
Holt Williams,Northwest Nazarene,Great Northwest,C,So.,17.0,0.286,0.412,0.357,0.385,3.0,1.0,0.0,0.0,1.0,17.8,11.1
Cole Bedwell,Ouachita Baptist,GAC,INF,Sr.,56.0,0.23,0.34,0.334,0.323,8.0,2.0,0.0,1.0,1.0,23.2,13.2
Joseph Bolin,Ouachita Baptist,GAC,C,Sr.,164.0,0.263,0.384,0.416,0.365,24.0,7.0,1.0,4.0,7.0,17.3,12.3
Cade Bowman,Ouachita Baptist,GAC,UT,So.,76.0,0.246,0.355,0.338,0.352,12.0,3.0,0.0,1.0,3.0,21.6,10.2
Kyndall Cassidy,Ouachita Baptist,GAC,UT,Jr.,91.0,0.28,0.407,0.4,0.387,16.0,3.0,0.0,2.0,3.0,18.6,14.1
Garrett Graham,Ouachita Baptist,GAC,UT,Sr.,193.0,0.298,0.415,0.497,0.406,31.0,9.0,1.0,7.0,7.0,19.8,13.0
Connor Hill,Ouachita Baptist,GAC,UT,So.,94.0,0.26,0.362,0.383,0.355,15.0,4.0,0.0,2.0,5.0,14.6,9.0
Jaxson Jester,Ouachita Baptist,GAC,UT,So.,142.0,0.287,0.387,0.393,0.368,27.0,5.0,1.0,2.0,4.0,16.8,11.4
Reece McWilliams,Ouachita Baptist,GAC,INF,Sr.,96.0,0.234,0.354,0.308,0.341,15.0,3.0,0.0,1.0,2.0,24.8,13.4
Octavio Mendivil,Ouachita Baptist,GAC,UT,So.,26.0,0.318,0.423,0.5,0.381,5.0,1.0,0.0,1.0,1.0,18.5,11.1
Andrew Branson,Pittsburg St.,Mid-America Intercollegiate,INF,Sr.,87.0,0.25,0.38,0.348,0.365,13.0,4.0,0.0,1.0,5.0,16.5,12.0
Dagen Brewer,Pittsburg St.,Mid-America Intercollegiate,INF,Sr.,215.0,0.356,0.437,0.75,0.488,32.0,15.0,1.0,19.0,6.0,15.4,9.7
Cole Carter,Pittsburg St.,Mid-America Intercollegiate,OF,Jr.,14.0,0.26,0.369,0.346,0.385,2.0,1.0,0.0,0.0,1.0,19.0,10.6
Colton Roberts,Pittsburg St.,Mid-America Intercollegiate,UT,Fr.,68.0,0.271,0.368,0.356,0.349,13.0,2.0,0.0,1.0,2.0,21.5,10.8
Jesse Alfalla,Post,CACC,INF,Jr.,180.0,0.307,0.422,0.393,0.396,37.0,6.0,2.0,1.0,6.0,17.1,13.2
Maico Cardona,Post,CACC,INF,Jr.,137.0,0.279,0.358,0.377,0.348,25.0,7.0,1.0,1.0,3.0,17.8,8.6
Sean Cleary,Post,CACC,C,Jr.,15.0,0.231,0.333,0.308,0.375,2.0,1.0,0.0,0.0,0.0,18.2,12.6
Manny Contreras,Post,CACC,INF,Sr.,33.0,0.259,0.394,0.333,0.359,5.0,2.0,0.0,0.0,1.0,20.8,13.8
Hunter Keller,Post,CACC,INF,Sr.,113.0,0.253,0.32,0.282,0.306,23.0,3.0,0.0,0.0,3.0,14.4,6.0
Dario Sosa,Post,CACC,OF,Jr.,92.0,0.276,0.371,0.427,0.345,15.0,4.0,1.0,2.0,3.0,23.3,10.2
Harby Valera,Post,CACC,OF,Sr.,73.0,0.254,0.356,0.349,0.358,12.0,3.0,0.0,1.0,2.0,19.3,11.5
Rene Vega,Post,CACC,INF,So.,209.0,0.297,0.411,0.394,0.385,40.0,9.0,1.0,2.0,8.0,13.4,12.4
Peyton Clerk,Rockhurst,GLVC,INF,Sr.,85.0,0.289,0.39,0.358,0.349,17.0,3.0,1.0,0.0,2.0,17.5,12.1
Avery Garmon,Rockhurst,GLVC,INF,Jr.,118.0,0.273,0.39,0.394,0.373,19.0,6.0,0.0,2.0,3.0,16.0,13.6
Dakota Hanna,Rockhurst,GLVC,INF,Jr.,135.0,0.284,0.401,0.434,0.377,22.0,6.0,1.0,3.0,5.0,20.7,12.9
Kaden Jeffries,Rockhurst,GLVC,INF,Sr.,26.0,0.273,0.385,0.318,0.371,5.0,1.0,0.0,0.0,1.0,19.4,10.6
Afton Koch,Rockhurst,GLVC,UT,So.,80.0,0.319,0.412,0.464,0.389,16.0,4.0,0.0,2.0,3.0,17.2,10.1
Michael Laudando,Rockhurst,GLVC,UT,Sr.,176.0,0.342,0.42,0.49,0.41,39.0,9.0,1.0,4.0,5.0,13.9,9.0
Michael Novak,Rockhurst,GLVC,INF,Jr.,61.0,0.265,0.362,0.36,0.362,11.0,2.0,0.0,1.0,1.0,18.6,11.6
Khamani Blakney,St. Edward's,Lone Star,OF,Sr.,45.0,0.256,0.356,0.385,0.377,7.0,2.0,0.0,1.0,1.0,18.5,12.1
Connor Cox,St. Edward's,Lone Star,INF,Sr.,223.0,0.347,0.443,0.531,0.444,44.0,15.0,1.0,6.0,10.0,13.6,10.2
Marco Gonzalez,St. Edward's,Lone Star,INF,Fr.,13.0,0.273,0.385,0.364,0.376,2.0,1.0,0.0,0.0,0.0,17.7,11.6
David Ripple,St. Edward's,Lone Star,INF,So.,50.0,0.262,0.38,0.381,0.385,8.0,2.0,0.0,1.0,2.0,16.6,12.6
Trevor Sebek,St. Edward's,Lone Star,INF,Sr.,243.0,0.286,0.415,0.412,0.387,40.0,12.0,2.0,3.0,7.0,16.6,15.1
Dawson Stutz,St. Edward's,Lone Star,INF,Sr.,18.0,0.267,0.389,0.333,0.382,3.0,1.0,0.0,0.0,1.0,19.1,13.4
Dylan Tate,St. Edward's,Lone Star,OF,Sr.,205.0,0.288,0.41,0.441,0.391,34.0,9.0,1.0,5.0,6.0,18.0,14.3
Jake Wiley,St. Edward's,Lone Star,OF,Sr.,15.0,0.333,0.467,0.417,0.377,3.0,1.0,0.0,0.0,1.0,18.3,11.9
Alohi Arecchi,Saint Martin's,Great Northwest,UT,Sr.,69.0,0.27,0.375,0.338,0.363,12.0,4.0,0.0,0.0,3.0,17.5,10.5
Isaac Hoag,Saint Martin's,Great Northwest,OF,Sr.,152.0,0.267,0.368,0.374,0.346,26.0,6.0,1.0,2.0,4.0,21.9,11.4
Peter Hollabaugh,Saint Martin's,Great Northwest,INF,Jr.,181.0,0.272,0.349,0.402,0.348,30.0,10.0,1.0,3.0,4.0,14.2,8.3
Rylen Miyasaki,Saint Martin's,Great Northwest,UT,Jr.,144.0,0.246,0.341,0.326,0.333,23.0,7.0,0.0,1.0,6.0,18.7,8.4
Evan Nicol,Saint Martin's,Great Northwest,INF,Jr.,104.0,0.279,0.376,0.357,0.366,20.0,4.0,0.0,1.0,4.0,14.3,9.7
EJ Ramones,Saint Martin's,Great Northwest,INF,So.,10.0,0.222,0.3,0.222,0.378,2.0,0.0,0.0,0.0,0.0,18.8,11.3
Kyle Schabot,Saint Martin's,Great Northwest,INF,Sr.,108.0,0.255,0.351,0.329,0.326,19.0,4.0,0.0,1.0,4.0,26.8,9.3
Spencer Siegel,Saint Martin's,Great Northwest,OF,Sr.,16.0,0.308,0.438,0.385,0.361,3.0,1.0,0.0,0.0,1.0,18.8,10.0
Zen Staszkow,Saint Martin's,Great Northwest,UT,Sr.,68.0,0.242,0.354,0.363,0.321,9.0,4.0,0.0,1.0,2.0,22.2,11.6
Kelton Tom,Saint Martin's,Great Northwest,C,Sr.,59.0,0.253,0.353,0.408,0.336,9.0,2.0,0.0,2.0,2.0,21.9,9.4
Cole Yonamine,Saint Martin's,Great Northwest,C,So.,66.0,0.281,0.379,0.439,0.369,11.0,3.0,0.0,2.0,2.0,18.4,10.4
Garrett Brooks,St. Mary's (TX),Lone Star,OF,Sr.,221.0,0.309,0.394,0.505,0.398,39.0,12.0,1.0,8.0,4.0,16.4,10.5
Brandon Ermis,St. Mary's (TX),Lone Star,INF,So.,16.0,0.308,0.438,0.385,0.375,3.0,1.0,0.0,0.0,1.0,18.4,10.8
Matt Gauna,St. Mary's (TX),Lone Star,OF,Sr.,54.0,0.292,0.37,0.417,0.375,10.0,3.0,0.0,1.0,1.0,19.7,10.1
Jacob King,St. Mary's (TX),Lone Star,OF,Sr.,135.0,0.233,0.318,0.35,0.31,19.0,6.0,1.0,2.0,5.0,16.1,7.6
Dillon Lopez,St. Mary's (TX),Lone Star,C,Jr.,99.0,0.287,0.373,0.471,0.376,16.0,5.0,1.0,3.0,2.0,19.4,10.5
Raithen Malone,St. Mary's (TX),Lone Star,INF,Sr.,165.0,0.269,0.358,0.379,0.342,28.0,8.0,1.0,2.0,4.0,19.4,9.4
Matt Mendez,St. Mary's (TX),Lone Star,INF,Jr.,61.0,0.264,0.361,0.377,0.351,10.0,3.0,0.0,1.0,2.0,20.8,10.0
Tristan Moreno,St. Mary's (TX),Lone Star,OF,Sr.,53.0,0.302,0.433,0.464,0.383,9.0,2.0,1.0,1.0,2.0,21.0,15.3
Alex Celeiro,St. Thomas Aquinas,ECC,OF,Sr.,14.0,0.262,0.415,0.35,0.354,2.0,1.0,0.0,0.0,1.0,19.5,11.0
Charlie Cordisco,St. Thomas Aquinas,ECC,OF,So.,36.0,0.29,0.389,0.452,0.376,6.0,2.0,0.0,1.0,1.0,18.2,11.7
C.J. Cumbo,St. Thomas Aquinas,ECC,INF,Sr.,130.0,0.291,0.421,0.394,0.389,24.0,5.0,0.0,2.0,6.0,19.7,13.5
Kyle DeCresce,St. Thomas Aquinas,ECC,INF,Sr.,135.0,0.28,0.354,0.371,0.349,27.0,5.0,0.0,2.0,3.0,15.1,8.4
Anthony Dimarco,St. Thomas Aquinas,ECC,C,Jr.,164.0,0.299,0.384,0.438,0.374,29.0,10.0,2.0,2.0,4.0,14.6,9.9
Freddy Flugger,St. Thomas Aquinas,ECC,OF,Jr.,40.0,0.257,0.35,0.4,0.344,6.0,2.0,0.0,1.0,1.0,20.1,10.5
Tyler Haydt,St. Thomas Aquinas,ECC,INF,Jr.,75.0,0.285,0.399,0.395,0.391,13.0,4.0,0.0,1.0,3.0,17.0,12.0
Justin Hernandez,St. Thomas Aquinas,ECC,INF,Jr.,72.0,0.279,0.389,0.377,0.361,13.0,3.0,0.0,1.0,3.0,19.8,11.5
Ryan Hillery,St. Thomas Aquinas,ECC,INF,So.,130.0,0.295,0.392,0.438,0.376,24.0,5.0,1.0,3.0,4.0,16.3,11.0
Ben Moscatiello,St. Thomas Aquinas,ECC,OF,Jr.,34.0,0.232,0.321,0.265,0.344,6.0,1.0,0.0,0.0,1.0,18.4,10.2
Nick Oelcher,St. Thomas Aquinas,ECC,INF,Jr.,119.0,0.285,0.369,0.39,0.355,22.0,6.0,1.0,1.0,4.0,18.5,8.8
Michael Zeis,St. Thomas Aquinas,ECC,C,Sr.,91.0,0.264,0.386,0.423,0.363,13.0,4.0,1.0,2.0,4.0,20.5,12.6
Gage Dollins,Southeastern Okla.,GAC,INF,Sr.,147.0,0.264,0.374,0.408,0.359,23.0,5.0,2.0,3.0,4.0,17.5,12.3
Ryan Kirk,Southeastern Okla.,GAC,INF,Sr.,183.0,0.272,0.355,0.451,0.361,26.0,12.0,1.0,5.0,5.0,17.8,8.9
Carter Olson,Southeastern Okla.,GAC,INF,Sr.,88.0,0.325,0.409,0.649,0.471,14.0,4.0,0.0,7.0,3.0,19.0,8.6
Payton Poole,Southeastern Okla.,GAC,INF,Sr.,185.0,0.29,0.378,0.5,0.384,30.0,8.0,1.0,8.0,6.0,22.4,9.4
Isaac Shaw,Southeastern Okla.,GAC,INF,Sr.,22.0,0.278,0.409,0.333,0.38,4.0,1.0,0.0,0.0,1.0,18.9,13.2
Alex Showalter,Southeastern Okla.,GAC,INF,Sr.,157.0,0.284,0.357,0.433,0.36,28.0,7.0,1.0,4.0,4.0,18.3,7.3
Brock Zimmer,Southeastern Okla.,GAC,UT,Sr.,177.0,0.299,0.378,0.439,0.371,34.0,8.0,1.0,4.0,5.0,14.9,8.2
Glynn Wilson,Southern Ark.,GAC,OF,Sr.,45.0,0.282,0.378,0.41,0.378,8.0,2.0,0.0,1.0,1.0,16.5,11.1
Griff Cady,Tiffin,G-MAC,OF,Sr.,184.0,0.31,0.408,0.431,0.391,36.0,10.0,0.0,3.0,8.0,18.3,9.9
Brayden Clark,Tiffin,G-MAC,UT,Jr.,61.0,0.269,0.377,0.385,0.349,10.0,3.0,0.0,1.0,3.0,20.7,9.4
Adam Deitschel,Tiffin,G-MAC,OF,Sr.,108.0,0.251,0.362,0.327,0.343,18.0,4.0,0.0,1.0,3.0,20.3,12.4
Julian Hernandez,Tiffin,G-MAC,INF,So.,68.0,0.271,0.368,0.373,0.377,12.0,3.0,0.0,1.0,2.0,19.9,10.9
Ben Major,Tiffin,G-MAC,OF,So.,28.0,0.292,0.393,0.458,0.378,5.0,1.0,0.0,1.0,1.0,19.6,11.0
Michael Patellis,Tiffin,G-MAC,C,So.,37.0,0.281,0.378,0.438,0.356,6.0,2.0,0.0,1.0,1.0,21.7,10.7
Cadence Varner,Tiffin,G-MAC,OF,So.,24.0,0.287,0.377,0.479,0.385,4.0,1.0,0.0,1.0,1.0,19.4,10.4
Luke Westerman,Tiffin,G-MAC,INF,Sr.,172.0,0.232,0.366,0.31,0.331,25.0,6.0,1.0,1.0,8.0,19.3,12.6
Braden Cannon,Wayne St. (NE),NSIC,INF,Sr.,159.0,0.283,0.409,0.428,0.394,25.0,8.0,1.0,3.0,7.0,18.6,13.5
Brayden Chaney,Wayne St. (NE),NSIC,OF,Jr.,60.0,0.276,0.385,0.394,0.356,10.0,3.0,0.0,1.0,2.0,21.3,11.8
Nate Cunningham,Wayne St. (NE),NSIC,INF,Sr.,52.0,0.292,0.388,0.471,0.394,9.0,2.0,0.0,2.0,2.0,26.5,9.8
Max Heard,Wayne St. (NE),NSIC,OF,Jr.,143.0,0.282,0.377,0.434,0.382,23.0,8.0,1.0,3.0,4.0,20.9,10.7
Cam Madsen,Wayne St. (NE),NSIC,OF,Sr.,150.0,0.274,0.381,0.337,0.342,29.0,5.0,0.0,1.0,6.0,11.4,10.7
Easton Mains,Wayne St. (NE),NSIC,OF,Sr.,64.0,0.268,0.359,0.429,0.359,10.0,3.0,0.0,2.0,2.0,22.5,9.2
Gabe Monosmith,Wayne St. (NE),NSIC,C,Jr.,28.0,0.25,0.357,0.292,0.373,5.0,1.0,0.0,0.0,1.0,16.4,11.0
Ethan Nguyen,Wayne St. (NE),NSIC,UT,So.,11.0,0.2,0.273,0.2,0.385,2.0,0.0,0.0,0.0,0.0,19.1,10.7
Casey Prychak,Wayne St. (NE),NSIC,C,Sr.,154.0,0.268,0.396,0.425,0.372,21.0,9.0,1.0,3.0,4.0,17.5,14.7
Noah Strizek,Wayne St. (NE),NSIC,OF,Jr.,41.0,0.289,0.395,0.434,0.387,7.0,2.0,0.0,1.0,1.0,21.1,11.9
Luke Foley,West Liberty,MEC,UT,Sr.,13.0,0.273,0.385,0.364,0.372,2.0,1.0,0.0,0.0,0.0,19.1,12.0
Brodee Latocha,West Liberty,MEC,OF,So.,10.0,0.222,0.3,0.222,0.373,2.0,0.0,0.0,0.0,0.0,18.8,11.0
Luke Marsh,West Liberty,MEC,C,Jr.,126.0,0.269,0.373,0.389,0.352,21.0,5.0,1.0,2.0,3.0,18.1,11.9
Hunter White,West Liberty,MEC,INF,Jr.,39.0,0.298,0.389,0.447,0.366,7.0,2.0,0.0,1.0,1.0,19.5,10.2
Ethyn Barnitz,West Virginia St.,MEC,C,Jr.,55.0,0.296,0.398,0.487,0.39,9.0,3.0,0.0,2.0,2.0,21.0,11.5
Michael Bittinger,West Virginia St.,MEC,UT,Sr.,175.0,0.301,0.361,0.388,0.352,39.0,6.0,1.0,2.0,3.0,11.7,7.1
Jacob Buysee,West Virginia St.,MEC,INF,Sr.,35.0,0.267,0.371,0.433,0.336,5.0,2.0,0.0,1.0,1.0,22.8,10.0
Karson Frye,West Virginia St.,MEC,UT,So.,28.0,0.292,0.393,0.458,0.366,5.0,1.0,0.0,1.0,1.0,20.5,11.0
Brodie Guenther,West Virginia St.,MEC,INF,Sr.,195.0,0.32,0.4,0.407,0.38,43.0,10.0,1.0,1.0,4.0,12.8,9.7
Charlie McGuiness,West Virginia St.,MEC,INF,So.,100.0,0.264,0.36,0.391,0.36,16.0,5.0,0.0,2.0,3.0,19.3,10.0
Jacob Painter,West Virginia St.,MEC,INF,Sr.,14.0,0.25,0.357,0.333,0.374,2.0,1.0,0.0,0.0,0.0,18.4,11.3
Aidan Paulsen,West Virginia St.,MEC,OF,Sr.,67.0,0.234,0.36,0.324,0.343,10.0,2.0,0.0,1.0,2.0,21.8,13.3
Carter Ruffner,West Virginia St.,MEC,OF,Sr.,24.0,0.246,0.37,0.295,0.337,4.0,1.0,0.0,0.0,1.0,17.5,10.5
Ethan Spolarich,West Virginia St.,MEC,UT,Sr.,97.0,0.22,0.308,0.336,0.306,13.0,4.0,0.0,2.0,2.0,23.6,9.4
Evan Weaver,West Virginia St.,MEC,C,Sr.,20.0,0.24,0.356,0.3,0.336,3.0,1.0,0.0,0.0,1.0,21.3,10.6
Darin Chapman,Western Ore.,Great Northwest,INF,Sr.,94.0,0.215,0.34,0.291,0.318,13.0,3.0,0.0,1.0,5.0,20.1,10.5
Zane Garvey,Western Ore.,Great Northwest,INF,So.,172.0,0.299,0.413,0.41,0.386,32.0,8.0,1.0,2.0,8.0,16.4,11.7
Collin Irwin,Western Ore.,Great Northwest,C,Sr.,150.0,0.274,0.38,0.36,0.356,27.0,6.0,1.0,1.0,8.0,13.4,9.6
Tyler Mohler,Western Ore.,Great Northwest,OF,Sr.,119.0,0.243,0.345,0.369,0.322,17.0,5.0,1.0,2.0,5.0,14.7,9.2
Benny Nazario,Western Ore.,Great Northwest,INF,Sr.,59.0,0.22,0.339,0.32,0.322,8.0,2.0,0.0,1.0,2.0,24.5,11.3
Robby Shepherd,Western Ore.,Great Northwest,OF,So.,38.0,0.273,0.368,0.424,0.364,6.0,2.0,0.0,1.0,1.0,16.9,11.6
Gunner Shiotani,Western Ore.,Great Northwest,C,Sr.,12.0,0.273,0.333,0.364,0.376,2.0,1.0,0.0,0.0,0.0,17.4,11.5
Xavier Cortez,Wilmington (DE),CACC,UT,Jr.,27.0,0.26,0.369,0.303,0.354,5.0,1.0,0.0,0.0,1.0,19.6,10.3
Zach Czarnecki,Wilmington (DE),CACC,UT,Sr.,21.0,0.287,0.42,0.344,0.375,4.0,1.0,0.0,0.0,1.0,17.2,13.1
Chase Fleming,Wilmington (DE),CACC,UT,Jr.,126.0,0.292,0.388,0.402,0.374,23.0,7.0,1.0,1.0,3.0,14.8,10.9
Zach Frame,Wilmington (DE),CACC,UT,So.,69.0,0.288,0.391,0.424,0.381,12.0,3.0,1.0,1.0,2.0,17.7,10.9
Brandon Grygo,Wilmington (DE),CACC,OF,Jr.,214.0,0.336,0.416,0.533,0.431,41.0,13.0,3.0,6.0,4.0,13.4,10.4
Justin Hernandez,Wilmington (DE),CACC,INF,Jr.,72.0,0.279,0.389,0.377,0.361,13.0,3.0,0.0,1.0,3.0,19.8,11.5
Brian Klumpp,Wilmington (DE),CACC,OF,Jr.,46.0,0.225,0.326,0.35,0.323,6.0,2.0,0.0,1.0,1.0,17.7,10.0
Kyle Lowman,Wilmington (DE),CACC,C,Jr.,35.0,0.3,0.4,0.467,0.372,6.0,2.0,0.0,1.0,1.0,17.1,11.1
Tyler Pirrung,Wilmington (DE),CACC,INF,Sr.,142.0,0.306,0.423,0.441,0.411,25.0,8.0,1.0,2.0,8.0,14.8,11.0
D'Angelo Ponce,Wilmington (DE),CACC,OF,Jr.,56.0,0.268,0.372,0.372,0.348,10.0,2.0,0.0,1.0,2.0,16.8,10.2
Garrett Quinn,Wilmington (DE),CACC,INF,Jr.,112.0,0.273,0.383,0.346,0.353,21.0,4.0,0.0,1.0,3.0,17.2,12.3
Zach Rosenzweig,Wilmington (DE),CACC,INF,So.,53.0,0.289,0.396,0.4,0.393,10.0,2.0,0.0,1.0,2.0,17.9,10.8
Jordan Santiago,Wilmington (DE),CACC,C,So.,14.0,0.25,0.357,0.333,0.377,2.0,1.0,0.0,0.0,0.0,17.9,12.2
Cam Trego,Wilmington (DE),CACC,OF,Sr.,90.0,0.281,0.401,0.481,0.391,13.0,4.0,1.0,3.0,3.0,23.2,13.0
Jake Courville,Wingate,SAC,INF,Jr.,186.0,0.29,0.42,0.389,0.39,34.0,7.0,1.0,2.0,7.0,16.9,14.8
Jordan Dixon,Wingate,SAC,INF,So.,167.0,0.291,0.401,0.468,0.393,27.0,8.0,1.0,5.0,5.0,21.0,12.5
Jalen Evans,Wingate,SAC,INF,Jr.,84.0,0.252,0.332,0.331,0.331,15.0,3.0,0.0,1.0,2.0,23.8,8.6
Will Farrell,Wingate,SAC,OF,Sr.,118.0,0.317,0.415,0.505,0.405,22.0,5.0,1.0,4.0,5.0,17.2,9.9
Gavin Groppuso,Wingate,SAC,INF,Jr.,218.0,0.275,0.408,0.382,0.37,36.0,9.0,2.0,2.0,7.0,14.9,15.4
Cam Harris,Wingate,SAC,INF,Sr.,175.0,0.286,0.4,0.394,0.374,31.0,8.0,1.0,2.0,6.0,10.9,12.8
Bradley Hart,Wingate,SAC,C,Jr.,33.0,0.307,0.39,0.443,0.382,7.0,1.0,0.0,1.0,1.0,17.8,9.9
Joe Scheffler,Wingate,SAC,C,Sr.,118.0,0.272,0.364,0.408,0.348,19.0,6.0,1.0,2.0,3.0,18.0,10.3
David Sessoms,Wingate,SAC,OF,Jr.,50.0,0.262,0.38,0.381,0.366,8.0,2.0,0.0,1.0,2.0,20.6,11.8
Sean Sullivan,Wingate,SAC,OF,Sr.,97.0,0.302,0.381,0.558,0.4,15.0,5.0,1.0,5.0,2.0,21.1,9.1
Carter Bass,Belmont Abbey,Conference Carolinas,OF,Sr.,35.0,0.179,0.344,0.215,0.323,4.0,1.0,0.0,0.0,3.0,23.5,10.5
Jake Bidoglio,Belmont Abbey,Conference Carolinas,INF,Sr.,45.0,0.3,0.378,0.575,0.408,7.0,2.0,0.0,3.0,1.0,21.1,9.5
Jack Boyles,Belmont Abbey,Conference Carolinas,INF,Sr.,184.0,0.274,0.365,0.392,0.354,31.0,9.0,2.0,2.0,5.0,18.7,9.7
Caleb Burr,Belmont Abbey,Conference Carolinas,OF,Sr.,200.0,0.304,0.415,0.572,0.431,29.0,10.0,1.0,11.0,10.0,25.1,11.2
Matthew Fattore,Belmont Abbey,Conference Carolinas,INF,So.,177.0,0.303,0.429,0.441,0.405,31.0,9.0,1.0,3.0,16.0,15.2,9.3
Michael Fattore,Belmont Abbey,Conference Carolinas,INF,So.,91.0,0.282,0.385,0.41,0.395,16.0,4.0,0.0,2.0,3.0,17.5,10.8
Russell Golembe,Belmont Abbey,Conference Carolinas,OF,Sr.,53.0,0.267,0.377,0.4,0.357,8.0,3.0,0.0,1.0,2.0,21.7,11.1
Brady Roberts,Belmont Abbey,Conference Carolinas,OF,So.,24.0,0.25,0.375,0.3,0.38,4.0,1.0,0.0,0.0,1.0,17.4,12.1
Noah Simpson,Belmont Abbey,Conference Carolinas,C,Jr.,42.0,0.28,0.384,0.421,0.353,7.0,2.0,0.0,1.0,1.0,21.1,12.1
Todd Velotta,Belmont Abbey,Conference Carolinas,INF,Sr.,203.0,0.307,0.399,0.449,0.389,38.0,11.0,1.0,4.0,5.0,11.8,10.6
Joe Whitaker,Belmont Abbey,Conference Carolinas,INF,Sr.,203.0,0.283,0.399,0.453,0.386,30.0,12.0,1.0,5.0,7.0,14.0,12.9
Collin Williams,Belmont Abbey,Conference Carolinas,UT,Jr.,10.0,0.222,0.3,0.222,0.365,2.0,0.0,0.0,0.0,0.0,20.1,10.5
Josh Wilson,Belmont Abbey,Conference Carolinas,C,Sr.,142.0,0.262,0.345,0.373,0.347,25.0,5.0,0.0,3.0,4.0,14.3,8.5
Tyler Arnold,Hawaii Pacific,PacWest,INF,So.,234.0,0.317,0.41,0.574,0.426,37.0,14.0,1.0,12.0,7.0,19.7,10.5
Noah Hata,Hawaii Pacific,PacWest,OF,Sr.,172.0,0.298,0.408,0.415,0.384,32.0,7.0,2.0,2.0,5.0,16.4,12.7
Carter Jones,Hawaii Pacific,PacWest,INF,So.,42.0,0.286,0.405,0.429,0.371,7.0,2.0,0.0,1.0,2.0,17.9,11.2
Ethan Murakoshi,Hawaii Pacific,PacWest,INF,So.,83.0,0.271,0.386,0.414,0.382,13.0,4.0,0.0,2.0,3.0,19.9,12.6
Andrew Nykoluk,Hawaii Pacific,PacWest,INF,Sr.,101.0,0.256,0.366,0.395,0.35,15.0,4.0,1.0,2.0,3.0,18.0,12.2
Frankie Peralez,Hawaii Pacific,PacWest,INF,Sr.,89.0,0.246,0.313,0.282,0.31,17.0,3.0,0.0,0.0,1.0,19.2,7.8
Christian Perez,Hawaii Pacific,PacWest,INF,Sr.,82.0,0.266,0.364,0.35,0.359,15.0,3.0,0.0,1.0,3.0,15.8,9.9
Bronson Rivera,Hawaii Pacific,PacWest,INF,Sr.,243.0,0.341,0.428,0.659,0.459,40.0,13.0,3.0,16.0,7.0,20.1,10.1
Keanu Spenser,Hawaii Pacific,PacWest,INF,Jr.,14.0,0.25,0.357,0.333,0.37,2.0,1.0,0.0,0.0,0.0,20.2,11.7
Kan Taguchi,Hawaii Pacific,PacWest,INF,Fr.,173.0,0.284,0.387,0.432,0.381,29.0,8.0,1.0,4.0,6.0,18.1,11.1
Owen Wessel,Hawaii Pacific,PacWest,OF,Sr.,25.0,0.286,0.4,0.476,0.392,4.0,1.0,0.0,1.0,1.0,17.8,10.6
Mark Fedro,Hawaii Hilo,PacWest,INF,Jr.,130.0,0.268,0.37,0.349,0.35,23.0,6.0,0.0,1.0,4.0,20.7,10.8
Tui Ickes,Hawaii Hilo,PacWest,INF,Sr.,50.0,0.243,0.318,0.353,0.323,8.0,2.0,0.0,1.0,1.0,23.1,7.6
Braeden Mondeau,Hawaii Hilo,PacWest,INF,Sr.,173.0,0.288,0.399,0.452,0.387,27.0,10.0,1.0,4.0,5.0,19.5,12.9
Noah Nakaoka,Hawaii Hilo,PacWest,OF,So.,103.0,0.289,0.379,0.433,0.359,18.0,5.0,1.0,2.0,4.0,16.7,8.7
Dane Palimoo,Hawaii Hilo,PacWest,INF,So.,22.0,0.263,0.364,0.316,0.369,4.0,1.0,0.0,0.0,1.0,19.0,10.9
